block,id,sensor_id,sensor_energy_value,sensor_timestamp,message_delay,computed_value
0,0,4,655.604,2025-12-08 00:00:00,19892.04,YES
0,1,4,673.2,2025-12-08 00:00:01,31919.0,NO
0,2,4,649.3,2025-12-08 00:00:02,30915.0,NO
0,3,4,655.604,2025-12-08 00:00:03,19892.04,YES
0,4,4,655.604,2025-12-08 00:00:04,19892.04,YES
0,5,4,642.5,2025-12-08 00:00:05,29913.0,NO
0,6,4,646.4,2025-12-08 00:00:06,28911.0,NO
0,7,4,653.8,2025-12-08 00:00:07,27909.0,NO
0,8,4,655.604,2025-12-08 00:00:08,19892.04,YES
0,9,4,665.9,2025-12-08 00:00:09,26906.0,NO
0,10,4,655.604,2025-12-08 00:00:10,19892.04,YES
0,11,4,639.5,2025-12-08 00:00:11,25904.0,NO
0,12,4,645.1,2025-12-08 00:00:12,24902.0,NO
0,13,4,653.9,2025-12-08 00:00:13,23900.0,NO
0,14,4,655.604,2025-12-08 00:00:14,19892.04,YES
0,15,4,652.6,2025-12-08 00:00:15,22898.0,NO
0,16,4,647.7,2025-12-08 00:00:16,21897.0,NO
0,17,4,663.9,2025-12-08 00:00:17,20894.0,NO
0,18,4,656.3,2025-12-08 00:00:18,19892.0,NO
0,19,4,663.4,2025-12-08 00:00:19,18890.0,NO
0,20,4,663.0,2025-12-08 00:00:20,17888.0,NO
0,21,4,655.5,2025-12-08 00:00:21,16886.0,NO
0,22,4,668.2,2025-12-08 00:00:22,15884.0,NO
0,23,4,650.8,2025-12-08 00:00:23,14882.0,NO
0,24,4,668.6,2025-12-08 00:00:24,13879.0,NO
0,25,4,659.1,2025-12-08 00:00:25,12877.0,NO
0,26,4,655.604,2025-12-08 00:00:26,19892.04,YES
0,27,4,667.1,2025-12-08 00:00:27,11875.0,NO
0,28,4,653.9,2025-12-08 00:00:28,10873.0,NO
0,29,4,655.604,2025-12-08 00:00:29,19892.04,YES
0,30,4,647.4,2025-12-08 00:00:30,9871.0,NO
0,31,4,649.5,2025-12-08 00:00:31,8869.0,NO
0,32,4,653.5,2025-12-08 00:00:32,7867.0,NO
0,33,4,655.604,2025-12-08 00:00:33,19892.04,YES
0,34,4,655.604,2025-12-08 00:00:34,19892.04,YES
0,35,4,655.604,2025-12-08 00:00:35,19892.04,YES
0,36,4,655.604,2025-12-08 00:00:36,19892.04,YES
0,37,4,655.604,2025-12-08 00:00:37,19892.04,YES
0,38,4,655.604,2025-12-08 00:00:38,19892.04,YES
0,39,4,655.604,2025-12-08 00:00:39,19892.04,YES
0,40,4,655.604,2025-12-08 00:00:40,19892.04,YES
0,41,4,655.604,2025-12-08 00:00:41,19892.04,YES
0,42,4,655.604,2025-12-08 00:00:42,19892.04,YES
0,43,4,655.604,2025-12-08 00:00:43,19892.04,YES
0,44,4,655.604,2025-12-08 00:00:44,19892.04,YES
0,45,4,655.604,2025-12-08 00:00:45,19892.04,YES
0,46,4,655.604,2025-12-08 00:00:46,19892.04,YES
0,47,4,655.604,2025-12-08 00:00:47,19892.04,YES
0,48,4,655.604,2025-12-08 00:00:48,19892.04,YES
0,49,4,655.604,2025-12-08 00:00:49,19892.04,YES
0,50,4,655.604,2025-12-08 00:00:50,19892.04,YES
0,51,4,655.604,2025-12-08 00:00:51,19892.04,YES
0,52,4,655.604,2025-12-08 00:00:52,19892.04,YES
0,53,4,655.604,2025-12-08 00:00:53,19892.04,YES
0,54,4,655.604,2025-12-08 00:00:54,19892.04,YES
0,55,4,655.604,2025-12-08 00:00:55,19892.04,YES
0,56,4,655.604,2025-12-08 00:00:56,19892.04,YES
0,57,4,655.604,2025-12-08 00:00:57,19892.04,YES
0,58,4,655.604,2025-12-08 00:00:58,19892.04,YES
0,59,4,655.604,2025-12-08 00:00:59,19892.04,YES
1,0,4,1134.958333,2025-12-08 00:01:00,53052.270833,YES
1,1,4,1134.958333,2025-12-08 00:01:01,53052.270833,YES
1,2,4,1134.958333,2025-12-08 00:01:02,53052.270833,YES
1,3,4,1134.958333,2025-12-08 00:01:03,53052.270833,YES
1,4,4,744.8,2025-12-08 00:01:04,76604.0,NO
1,5,4,968.4,2025-12-08 00:01:05,75602.0,NO
1,6,4,1113.1,2025-12-08 00:01:06,74600.0,NO
1,7,4,945.5,2025-12-08 00:01:07,73597.0,NO
1,8,4,938.2,2025-12-08 00:01:08,72594.0,NO
1,9,4,1011.0,2025-12-08 00:01:09,71592.0,NO
1,10,4,951.6,2025-12-08 00:01:10,70590.0,NO
1,11,4,1134.958333,2025-12-08 00:01:11,53052.270833,YES
1,12,4,1019.1,2025-12-08 00:01:12,69587.0,NO
1,13,4,1045.8,2025-12-08 00:01:13,68584.0,NO
1,14,4,1063.3,2025-12-08 00:01:14,67582.0,NO
1,15,4,1104.3,2025-12-08 00:01:15,66580.0,NO
1,16,4,1110.7,2025-12-08 00:01:16,65578.0,NO
1,17,4,1133.0,2025-12-08 00:01:17,64576.0,NO
1,18,4,1145.3,2025-12-08 00:01:18,63574.0,NO
1,19,4,1153.4,2025-12-08 00:01:19,62571.0,NO
1,20,4,1170.9,2025-12-08 00:01:20,61569.0,NO
1,21,4,1134.958333,2025-12-08 00:01:21,53052.270833,YES
1,22,4,1168.8,2025-12-08 00:01:22,60567.0,NO
1,23,4,1164.3,2025-12-08 00:01:23,59564.0,NO
1,24,4,1170.1,2025-12-08 00:01:24,58562.0,NO
1,25,4,1171.8,2025-12-08 00:01:25,57560.0,NO
1,26,4,1168.4,2025-12-08 00:01:26,56558.0,NO
1,27,4,1175.4,2025-12-08 00:01:27,55556.0,NO
1,28,4,1134.958333,2025-12-08 00:01:28,53052.270833,YES
1,29,4,1181.0,2025-12-08 00:01:29,54554.0,NO
1,30,4,1167.7,2025-12-08 00:01:30,53552.0,NO
1,31,4,1134.958333,2025-12-08 00:01:31,53052.270833,YES
1,32,4,1134.958333,2025-12-08 00:01:32,53052.270833,YES
1,33,4,1169.0,2025-12-08 00:01:33,52549.0,NO
1,34,4,1173.3,2025-12-08 00:01:34,51547.0,NO
1,35,4,1165.8,2025-12-08 00:01:35,50545.0,NO
1,36,4,1172.4,2025-12-08 00:01:36,49543.0,NO
1,37,4,1166.4,2025-12-08 00:01:37,48542.0,NO
1,38,4,1166.9,2025-12-08 00:01:38,47540.0,NO
1,39,4,1173.1,2025-12-08 00:01:39,46539.0,NO
1,40,4,1185.3,2025-12-08 00:01:40,45537.0,NO
1,41,4,1182.5,2025-12-08 00:01:41,44535.0,NO
1,42,4,1180.5,2025-12-08 00:01:42,43532.0,NO
1,43,4,1183.9,2025-12-08 00:01:43,42531.0,NO
1,44,4,1134.958333,2025-12-08 00:01:44,53052.270833,YES
1,45,4,1134.958333,2025-12-08 00:01:45,53052.270833,YES
1,46,4,1190.9,2025-12-08 00:01:46,41529.0,NO
1,47,4,1186.4,2025-12-08 00:01:47,40528.0,NO
1,48,4,1191.0,2025-12-08 00:01:48,39526.0,NO
1,49,4,1199.9,2025-12-08 00:01:49,38521.0,NO
1,50,4,1134.958333,2025-12-08 00:01:50,53052.270833,YES
1,51,4,1199.1,2025-12-08 00:01:51,37519.0,NO
1,52,4,1197.1,2025-12-08 00:01:52,36518.0,NO
1,53,4,1194.3,2025-12-08 00:01:53,35516.0,NO
1,54,4,1196.7,2025-12-08 00:01:54,34514.0,NO
1,55,4,1197.7,2025-12-08 00:01:55,33513.0,NO
1,56,4,1191.0,2025-12-08 00:01:56,32511.0,NO
1,57,4,1207.9,2025-12-08 00:01:57,31509.0,NO
1,58,4,1203.8,2025-12-08 00:01:58,30507.0,NO
1,59,4,1217.2,2025-12-08 00:01:59,29505.0,NO
2,0,4,1195.8,2025-12-08 00:02:00,20443.0,NO
2,1,4,1205.3,2025-12-08 00:02:01,19441.0,NO
2,2,4,1195.4,2025-12-08 00:02:02,18439.0,NO
2,3,4,1196.8,2025-12-08 00:02:03,17437.0,NO
2,4,4,1200.8,2025-12-08 00:02:04,16435.0,NO
