block,id,sensor_id,sensor_energy_value,sensor_timestamp,message_delay,computed_value
0,0,2,649.75102,2025-12-08 00:00:00,27583.857143,YES
0,1,2,610.0,2025-12-08 00:00:01,51640.0,NO
0,2,2,649.75102,2025-12-08 00:00:02,27583.857143,YES
0,3,2,610.3,2025-12-08 00:00:03,50635.0,NO
0,4,2,649.75102,2025-12-08 00:00:04,27583.857143,YES
0,5,2,608.1,2025-12-08 00:00:05,49633.0,NO
0,6,2,610.0,2025-12-08 00:00:06,9540.0,NO
0,7,2,594.3,2025-12-08 00:00:07,8538.0,NO
0,8,2,595.0,2025-12-08 00:00:08,7536.0,NO
0,9,2,603.8,2025-12-08 00:00:09,6534.0,NO
0,10,2,611.9,2025-12-08 00:00:10,5532.0,NO
0,11,2,613.2,2025-12-08 00:00:11,4530.0,NO
0,12,2,649.75102,2025-12-08 00:00:12,27583.857143,YES
0,13,2,606.3,2025-12-08 00:00:13,3528.0,NO
0,14,2,601.1,2025-12-08 00:00:14,48631.0,NO
0,15,2,603.8,2025-12-08 00:00:15,47629.0,NO
0,16,2,606.1,2025-12-08 00:00:16,46627.0,NO
0,17,2,605.1,2025-12-08 00:00:17,45625.0,NO
0,18,2,649.75102,2025-12-08 00:00:18,27583.857143,YES
0,19,2,649.75102,2025-12-08 00:00:19,27583.857143,YES
0,20,2,649.75102,2025-12-08 00:00:20,27583.857143,YES
0,21,2,610.9,2025-12-08 00:00:21,44623.0,NO
0,22,2,610.0,2025-12-08 00:00:22,43621.0,NO
0,23,2,613.2,2025-12-08 00:00:23,42618.0,NO
0,24,2,617.5,2025-12-08 00:00:24,41616.0,NO
0,25,2,600.2,2025-12-08 00:00:25,40614.0,NO
0,26,2,597.2,2025-12-08 00:00:26,39612.0,NO
0,27,2,626.6,2025-12-08 00:00:27,38610.0,NO
0,28,2,602.2,2025-12-08 00:00:28,37607.0,NO
0,29,2,649.75102,2025-12-08 00:00:29,27583.857143,YES
0,30,2,594.9,2025-12-08 00:00:30,36604.0,NO
0,31,2,614.4,2025-12-08 00:00:31,35602.0,NO
0,32,2,649.75102,2025-12-08 00:00:32,27583.857143,YES
0,33,2,726.4,2025-12-08 00:00:33,34600.0,NO
0,34,2,690.8,2025-12-08 00:00:34,33598.0,NO
0,35,2,696.5,2025-12-08 00:00:35,32597.0,NO
0,36,2,696.4,2025-12-08 00:00:36,31594.0,NO
0,37,2,614.3,2025-12-08 00:00:37,30592.0,NO
0,38,2,649.75102,2025-12-08 00:00:38,27583.857143,YES
0,39,2,649.75102,2025-12-08 00:00:39,27583.857143,YES
0,40,2,707.1,2025-12-08 00:00:40,29589.0,NO
0,41,2,704.4,2025-12-08 00:00:41,28587.0,NO
0,42,2,689.3,2025-12-08 00:00:42,27585.0,NO
0,43,2,680.4,2025-12-08 00:00:43,26583.0,NO
0,44,2,701.2,2025-12-08 00:00:44,25580.0,NO
0,45,2,692.9,2025-12-08 00:00:45,24578.0,NO
0,46,2,677.5,2025-12-08 00:00:46,23575.0,NO
0,47,2,694.7,2025-12-08 00:00:47,22574.0,NO
0,48,2,697.6,2025-12-08 00:00:48,21572.0,NO
0,49,2,698.2,2025-12-08 00:00:49,20569.0,NO
0,50,2,693.9,2025-12-08 00:00:50,19567.0,NO
0,51,2,699.5,2025-12-08 00:00:51,18565.0,NO
0,52,2,689.5,2025-12-08 00:00:52,17562.0,NO
0,53,2,679.8,2025-12-08 00:00:53,16560.0,NO
0,54,2,690.9,2025-12-08 00:00:54,15557.0,NO
0,55,2,696.2,2025-12-08 00:00:55,14554.0,NO
0,56,2,691.6,2025-12-08 00:00:56,13551.0,NO
0,57,2,682.7,2025-12-08 00:00:57,12547.0,NO
0,58,2,690.8,2025-12-08 00:00:58,11545.0,NO
0,59,2,689.1,2025-12-08 00:00:59,10543.0,NO
1,0,2,1054.380952,2025-12-08 00:01:00,31719.547619,YES
1,1,2,1054.380952,2025-12-08 00:01:01,31719.547619,YES
1,2,2,1054.380952,2025-12-08 00:01:02,31719.547619,YES
1,3,2,1054.380952,2025-12-08 00:01:03,31719.547619,YES
1,4,2,685.2,2025-12-08 00:01:04,52261.0,NO
1,5,2,1054.380952,2025-12-08 00:01:05,31719.547619,YES
1,6,2,1030.4,2025-12-08 00:01:06,12177.0,NO
1,7,2,869.6,2025-12-08 00:01:07,11175.0,NO
1,8,2,881.7,2025-12-08 00:01:08,36230.0,NO
1,9,2,934.0,2025-12-08 00:01:09,35228.0,NO
1,10,2,876.2,2025-12-08 00:01:10,34225.0,NO
1,11,2,1054.380952,2025-12-08 00:01:11,31719.547619,YES
1,12,2,1054.380952,2025-12-08 00:01:12,31719.547619,YES
1,13,2,963.8,2025-12-08 00:01:13,33223.0,NO
1,14,2,991.4,2025-12-08 00:01:14,32221.0,NO
1,15,2,1008.6,2025-12-08 00:01:15,31219.0,NO
1,16,2,1054.380952,2025-12-08 00:01:16,31719.547619,YES
1,17,2,1041.1,2025-12-08 00:01:17,30217.0,NO
1,18,2,1064.3,2025-12-08 00:01:18,29215.0,NO
1,19,2,1054.380952,2025-12-08 00:01:19,31719.547619,YES
1,20,2,1090.6,2025-12-08 00:01:20,28213.0,NO
1,21,2,1054.380952,2025-12-08 00:01:21,31719.547619,YES
1,22,2,1054.380952,2025-12-08 00:01:22,31719.547619,YES
1,23,2,1090.6,2025-12-08 00:01:23,27211.0,NO
1,24,2,1079.5,2025-12-08 00:01:24,26209.0,NO
1,25,2,1082.4,2025-12-08 00:01:25,25207.0,NO
1,26,2,1094.4,2025-12-08 00:01:26,24205.0,NO
1,27,2,1088.4,2025-12-08 00:01:27,23203.0,NO
1,28,2,1054.380952,2025-12-08 00:01:28,31719.547619,YES
1,29,2,1091.0,2025-12-08 00:01:29,22201.0,NO
1,30,2,1084.3,2025-12-08 00:01:30,21199.0,NO
1,31,2,1054.380952,2025-12-08 00:01:31,31719.547619,YES
1,32,2,1095.7,2025-12-08 00:01:32,20197.0,NO
1,33,2,1080.4,2025-12-08 00:01:33,19194.0,NO
1,34,2,1082.1,2025-12-08 00:01:34,18192.0,NO
1,35,2,1094.9,2025-12-08 00:01:35,17190.0,NO
1,36,2,1075.6,2025-12-08 00:01:36,16187.0,NO
1,37,2,1077.7,2025-12-08 00:01:37,15184.0,NO
1,38,2,1102.1,2025-12-08 00:01:38,14182.0,NO
1,39,2,1086.1,2025-12-08 00:01:39,13179.0,NO
1,40,2,1079.0,2025-12-08 00:01:40,51259.0,NO
1,41,2,1099.6,2025-12-08 00:01:41,50257.0,NO
1,42,2,1093.7,2025-12-08 00:01:42,49254.0,NO
1,43,2,1093.5,2025-12-08 00:01:43,48252.0,NO
1,44,2,1097.2,2025-12-08 00:01:44,47250.0,NO
1,45,2,1106.2,2025-12-08 00:01:45,46248.0,NO
1,46,2,1116.4,2025-12-08 00:01:46,45247.0,NO
1,47,2,1054.380952,2025-12-08 00:01:47,31719.547619,YES
1,48,2,1106.0,2025-12-08 00:01:48,44245.0,NO
1,49,2,1054.380952,2025-12-08 00:01:49,31719.547619,YES
1,50,2,1098.6,2025-12-08 00:01:50,43243.0,NO
