block,id,sensor_id,sensor_energy_value,sensor_timestamp,message_delay,computed_value
0,0,5,803.3,2025-12-08 00:00:00,58458.0,NO
0,1,5,790.0,2025-12-08 00:00:01,57456.0,NO
0,2,5,789.6,2025-12-08 00:00:02,56454.0,NO
0,3,5,833.646939,2025-12-08 00:00:03,35409.285714,YES
0,4,5,769.0,2025-12-08 00:00:04,55452.0,NO
0,5,5,833.646939,2025-12-08 00:00:05,35409.285714,YES
0,6,5,784.1,2025-12-08 00:00:06,54450.0,NO
0,7,5,799.8,2025-12-08 00:00:07,53448.0,NO
0,8,5,787.7,2025-12-08 00:00:08,52446.0,NO
0,9,5,798.1,2025-12-08 00:00:09,51443.0,NO
0,10,5,833.646939,2025-12-08 00:00:10,35409.285714,YES
0,11,5,786.2,2025-12-08 00:00:11,50441.0,NO
0,12,5,781.6,2025-12-08 00:00:12,49439.0,NO
0,13,5,822.0,2025-12-08 00:00:13,48436.0,NO
0,14,5,833.646939,2025-12-08 00:00:14,35409.285714,YES
0,15,5,765.1,2025-12-08 00:00:15,47435.0,NO
0,16,5,787.0,2025-12-08 00:00:16,46433.0,NO
0,17,5,812.8,2025-12-08 00:00:17,45432.0,NO
0,18,5,770.7,2025-12-08 00:00:18,44430.0,NO
0,19,5,791.2,2025-12-08 00:00:19,43428.0,NO
0,20,5,784.2,2025-12-08 00:00:20,42426.0,NO
0,21,5,778.6,2025-12-08 00:00:21,41425.0,NO
0,22,5,833.646939,2025-12-08 00:00:22,35409.285714,YES
0,23,5,784.0,2025-12-08 00:00:23,40422.0,NO
0,24,5,789.9,2025-12-08 00:00:24,39420.0,NO
0,25,5,779.6,2025-12-08 00:00:25,38417.0,NO
0,26,5,767.2,2025-12-08 00:00:26,37415.0,NO
0,27,5,822.7,2025-12-08 00:00:27,36413.0,NO
0,28,5,770.0,2025-12-08 00:00:28,35411.0,NO
0,29,5,773.0,2025-12-08 00:00:29,34410.0,NO
0,30,5,782.1,2025-12-08 00:00:30,33408.0,NO
0,31,5,769.1,2025-12-08 00:00:31,32406.0,NO
0,32,5,803.6,2025-12-08 00:00:32,31404.0,NO
0,33,5,906.6,2025-12-08 00:00:33,30401.0,NO
0,34,5,914.1,2025-12-08 00:00:34,29400.0,NO
0,35,5,833.646939,2025-12-08 00:00:35,35409.285714,YES
0,36,5,903.2,2025-12-08 00:00:36,28398.0,NO
0,37,5,786.4,2025-12-08 00:00:37,27395.0,NO
0,38,5,907.0,2025-12-08 00:00:38,26394.0,NO
0,39,5,833.646939,2025-12-08 00:00:39,35409.285714,YES
0,40,5,902.5,2025-12-08 00:00:40,25392.0,NO
0,41,5,913.3,2025-12-08 00:00:41,24382.0,NO
0,42,5,896.4,2025-12-08 00:00:42,23380.0,NO
0,43,5,878.3,2025-12-08 00:00:43,22377.0,NO
0,44,5,926.7,2025-12-08 00:00:44,21375.0,NO
0,45,5,884.9,2025-12-08 00:00:45,20374.0,NO
0,46,5,833.646939,2025-12-08 00:00:46,35409.285714,YES
0,47,5,833.646939,2025-12-08 00:00:47,35409.285714,YES
0,48,5,908.0,2025-12-08 00:00:48,19372.0,NO
0,49,5,923.7,2025-12-08 00:00:49,18370.0,NO
0,50,5,904.1,2025-12-08 00:00:50,17368.0,NO
0,51,5,833.646939,2025-12-08 00:00:51,35409.285714,YES
0,52,5,884.1,2025-12-08 00:00:52,16366.0,NO
