run_id,architecture,log_file,block,position_in_window,sensor_id,sensor_energy_value,sensor_timestamp,message_delay_ms,analytic_window_wait_ms,processing_overhead_ms
B1-flink-1,flink,architecture1_1st_run_logs.log,10,32,1,686.4,2025-12-08 00:10:32,33225.0,27000,6225.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,33,1,690.0,2025-12-08 00:10:33,32224.0,26000,6224.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,34,1,686.6,2025-12-08 00:10:34,31223.0,25000,6223.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,35,1,688.5,2025-12-08 00:10:35,30221.0,24000,6221.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,36,1,688.4,2025-12-08 00:10:36,29220.0,23000,6220.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,37,1,689.3,2025-12-08 00:10:37,28219.0,22000,6219.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,38,1,688.1,2025-12-08 00:10:38,27218.0,21000,6218.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,39,1,689.0,2025-12-08 00:10:39,26216.0,20000,6216.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,40,1,689.9,2025-12-08 00:10:40,25214.0,19000,6214.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,41,1,687.9,2025-12-08 00:10:41,24213.0,18000,6213.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,42,1,691.7,2025-12-08 00:10:42,23212.0,17000,6212.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,43,1,681.2,2025-12-08 00:10:43,22211.0,16000,6211.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,44,1,647.7,2025-12-08 00:10:44,21209.0,15000,6209.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,45,1,541.2,2025-12-08 00:10:45,20208.0,14000,6208.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,46,1,539.8,2025-12-08 00:10:46,19207.0,13000,6207.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,47,1,540.2,2025-12-08 00:10:47,18206.0,12000,6206.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,48,1,547.1,2025-12-08 00:10:48,17205.0,11000,6205.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,49,1,537.5,2025-12-08 00:10:49,16203.0,10000,6203.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,50,1,538.8,2025-12-08 00:10:50,15201.0,9000,6201.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,51,1,542.9,2025-12-08 00:10:51,14200.0,8000,6200.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,52,1,542.4,2025-12-08 00:10:52,13199.0,7000,6199.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,53,1,539.4,2025-12-08 00:10:53,12198.0,6000,6198.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,54,1,539.6,2025-12-08 00:10:54,11197.0,5000,6197.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,55,1,541.2,2025-12-08 00:10:55,10195.0,4000,6195.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,56,1,546.4,2025-12-08 00:10:56,9194.0,3000,6194.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,57,1,605.7,2025-12-08 00:10:57,8193.0,2000,6193.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,58,1,556.3,2025-12-08 00:10:58,7192.0,1000,6192.0
B1-flink-1,flink,architecture1_1st_run_logs.log,10,59,1,556.6,2025-12-08 00:10:59,6190.0,0,6190.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,0,1,555.8,2025-12-08 00:11:00,65259.0,59000,6259.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,1,1,570.6,2025-12-08 00:11:01,64257.0,58000,6257.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,2,1,558.3,2025-12-08 00:11:02,63255.0,57000,6255.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,3,1,558.0,2025-12-08 00:11:03,62254.0,56000,6254.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,4,1,557.3,2025-12-08 00:11:04,61253.0,55000,6253.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,5,1,555.6,2025-12-08 00:11:05,60252.0,54000,6252.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,6,1,558.9,2025-12-08 00:11:06,59251.0,53000,6251.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,7,1,570.0,2025-12-08 00:11:07,58250.0,52000,6250.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,8,1,561.6,2025-12-08 00:11:08,57249.0,51000,6249.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,9,1,560.9,2025-12-08 00:11:09,56247.0,50000,6247.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,10,1,560.9,2025-12-08 00:11:10,55246.0,49000,6246.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,11,1,561.0,2025-12-08 00:11:11,54245.0,48000,6245.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,12,1,560.8,2025-12-08 00:11:12,53243.0,47000,6243.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,13,1,561.9,2025-12-08 00:11:13,52242.0,46000,6242.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,14,1,637.6,2025-12-08 00:11:14,51240.0,45000,6240.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,15,1,680.2,2025-12-08 00:11:15,50238.0,44000,6238.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,16,1,686.7,2025-12-08 00:11:16,49235.0,43000,6235.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,17,1,686.1,2025-12-08 00:11:17,48233.0,42000,6233.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,18,1,687.9,2025-12-08 00:11:18,47231.0,41000,6231.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,19,1,691.1,2025-12-08 00:11:19,46230.0,40000,6230.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,20,1,690.0,2025-12-08 00:11:20,45229.0,39000,6229.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,21,1,691.3,2025-12-08 00:11:21,44227.0,38000,6227.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,22,1,683.7,2025-12-08 00:11:22,43225.0,37000,6225.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,23,1,684.3,2025-12-08 00:11:23,42223.0,36000,6223.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,24,1,687.5,2025-12-08 00:11:24,41221.0,35000,6221.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,25,1,685.2,2025-12-08 00:11:25,40219.0,34000,6219.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,26,1,682.6,2025-12-08 00:11:26,39218.0,33000,6218.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,27,1,687.6,2025-12-08 00:11:27,38216.0,32000,6216.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,28,1,689.7,2025-12-08 00:11:28,37215.0,31000,6215.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,29,1,686.2,2025-12-08 00:11:29,36214.0,30000,6214.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,30,1,685.2,2025-12-08 00:11:30,35212.0,29000,6212.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,31,1,684.6,2025-12-08 00:11:31,34210.0,28000,6210.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,32,1,686.9,2025-12-08 00:11:32,33208.0,27000,6208.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,33,1,689.6,2025-12-08 00:11:33,32206.0,26000,6206.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,34,1,687.8,2025-12-08 00:11:34,31205.0,25000,6205.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,35,1,697.5,2025-12-08 00:11:35,30203.0,24000,6203.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,36,1,694.7,2025-12-08 00:11:36,29201.0,23000,6201.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,37,1,703.8,2025-12-08 00:11:37,28199.0,22000,6199.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,38,1,697.8,2025-12-08 00:11:38,27198.0,21000,6198.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,39,1,696.7,2025-12-08 00:11:39,26196.0,20000,6196.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,40,1,697.2,2025-12-08 00:11:40,25195.0,19000,6195.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,41,1,690.8,2025-12-08 00:11:41,24193.0,18000,6193.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,42,1,691.2,2025-12-08 00:11:42,23191.0,17000,6191.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,43,1,692.2,2025-12-08 00:11:43,22189.0,16000,6189.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,44,1,692.0,2025-12-08 00:11:44,21187.0,15000,6187.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,45,1,696.6,2025-12-08 00:11:45,20185.0,14000,6185.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,46,1,691.0,2025-12-08 00:11:46,19183.0,13000,6183.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,47,1,688.8,2025-12-08 00:11:47,18182.0,12000,6182.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,48,1,687.3,2025-12-08 00:11:48,17180.0,11000,6180.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,49,1,687.9,2025-12-08 00:11:49,16179.0,10000,6179.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,50,1,687.7,2025-12-08 00:11:50,15177.0,9000,6177.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,51,1,690.8,2025-12-08 00:11:51,14176.0,8000,6176.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,52,1,688.0,2025-12-08 00:11:52,13174.0,7000,6174.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,53,1,687.2,2025-12-08 00:11:53,12173.0,6000,6173.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,54,1,687.1,2025-12-08 00:11:54,11171.0,5000,6171.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,55,1,697.4,2025-12-08 00:11:55,10170.0,4000,6170.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,56,1,691.7,2025-12-08 00:11:56,9169.0,3000,6169.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,57,1,689.8,2025-12-08 00:11:57,8167.0,2000,6167.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,58,1,688.0,2025-12-08 00:11:58,7166.0,1000,6166.0
B1-flink-1,flink,architecture1_1st_run_logs.log,11,59,1,688.2,2025-12-08 00:11:59,6165.0,0,6165.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,0,1,691.5,2025-12-08 00:12:00,65218.0,59000,6218.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,1,1,702.6,2025-12-08 00:12:01,64217.0,58000,6217.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,2,1,688.3,2025-12-08 00:12:02,63216.0,57000,6216.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,3,1,690.4,2025-12-08 00:12:03,62215.0,56000,6215.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,4,1,688.7,2025-12-08 00:12:04,61213.0,55000,6213.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,5,1,688.4,2025-12-08 00:12:05,60212.0,54000,6212.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,6,1,690.5,2025-12-08 00:12:06,59211.0,53000,6211.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,7,1,689.2,2025-12-08 00:12:07,58210.0,52000,6210.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,8,1,687.3,2025-12-08 00:12:08,57209.0,51000,6209.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,9,1,687.1,2025-12-08 00:12:09,56208.0,50000,6208.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,10,1,687.7,2025-12-08 00:12:10,55207.0,49000,6207.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,11,1,685.2,2025-12-08 00:12:11,54205.0,48000,6205.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,12,1,689.8,2025-12-08 00:12:12,53204.0,47000,6204.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,13,1,688.5,2025-12-08 00:12:13,52201.0,46000,6201.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,14,1,687.4,2025-12-08 00:12:14,51200.0,45000,6200.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,15,1,687.7,2025-12-08 00:12:15,50199.0,44000,6199.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,16,1,691.7,2025-12-08 00:12:16,49197.0,43000,6197.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,17,1,689.0,2025-12-08 00:12:17,48195.0,42000,6195.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,18,1,688.2,2025-12-08 00:12:18,47192.0,41000,6192.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,19,1,693.6,2025-12-08 00:12:19,46191.0,40000,6191.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,20,1,693.2,2025-12-08 00:12:20,45190.0,39000,6190.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,21,1,687.8,2025-12-08 00:12:21,44188.0,38000,6188.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,22,1,690.6,2025-12-08 00:12:22,43187.0,37000,6187.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,23,1,687.3,2025-12-08 00:12:23,42184.0,36000,6184.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,24,1,687.4,2025-12-08 00:12:24,41183.0,35000,6183.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,25,1,686.2,2025-12-08 00:12:25,40181.0,34000,6181.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,26,1,685.4,2025-12-08 00:12:26,39178.0,33000,6178.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,27,1,686.9,2025-12-08 00:12:27,38177.0,32000,6177.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,28,1,690.6,2025-12-08 00:12:28,37176.0,31000,6176.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,29,1,691.3,2025-12-08 00:12:29,36175.0,30000,6175.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,30,1,687.1,2025-12-08 00:12:30,35173.0,29000,6173.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,31,1,687.0,2025-12-08 00:12:31,34172.0,28000,6172.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,32,1,684.7,2025-12-08 00:12:32,33170.0,27000,6170.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,33,1,689.7,2025-12-08 00:12:33,32169.0,26000,6169.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,34,1,688.7,2025-12-08 00:12:34,31167.0,25000,6167.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,35,1,687.4,2025-12-08 00:12:35,30165.0,24000,6165.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,36,1,695.2,2025-12-08 00:12:36,29163.0,23000,6163.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,37,1,685.8,2025-12-08 00:12:37,28161.0,22000,6161.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,38,1,687.0,2025-12-08 00:12:38,27160.0,21000,6160.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,39,1,684.5,2025-12-08 00:12:39,26158.0,20000,6158.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,40,1,684.7,2025-12-08 00:12:40,25157.0,19000,6157.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,41,1,684.7,2025-12-08 00:12:41,24155.0,18000,6155.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,42,1,687.7,2025-12-08 00:12:42,23153.0,17000,6153.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,43,1,690.4,2025-12-08 00:12:43,22152.0,16000,6152.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,44,1,713.0,2025-12-08 00:12:44,21150.0,15000,6150.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,45,1,694.8,2025-12-08 00:12:45,20149.0,14000,6149.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,46,1,700.2,2025-12-08 00:12:46,19148.0,13000,6148.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,47,1,692.9,2025-12-08 00:12:47,18146.0,12000,6146.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,48,1,693.7,2025-12-08 00:12:48,17145.0,11000,6145.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,49,1,693.7,2025-12-08 00:12:49,16143.0,10000,6143.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,50,1,693.6,2025-12-08 00:12:50,15141.0,9000,6141.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,51,1,695.6,2025-12-08 00:12:51,14140.0,8000,6140.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,52,1,696.0,2025-12-08 00:12:52,13139.0,7000,6139.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,53,1,693.1,2025-12-08 00:12:53,12137.0,6000,6137.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,54,1,697.2,2025-12-08 00:12:54,11136.0,5000,6136.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,55,1,691.7,2025-12-08 00:12:55,10135.0,4000,6135.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,56,1,693.4,2025-12-08 00:12:56,9134.0,3000,6134.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,57,1,694.6,2025-12-08 00:12:57,8132.0,2000,6132.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,58,1,689.8,2025-12-08 00:12:58,7131.0,1000,6131.0
B1-flink-1,flink,architecture1_1st_run_logs.log,12,59,1,683.8,2025-12-08 00:12:59,6130.0,0,6130.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,0,1,688.6,2025-12-08 00:13:00,65092.0,59000,6092.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,1,1,684.9,2025-12-08 00:13:01,64090.0,58000,6090.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,2,1,688.1,2025-12-08 00:13:02,63089.0,57000,6089.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,3,1,689.1,2025-12-08 00:13:03,62088.0,56000,6088.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,4,1,686.7,2025-12-08 00:13:04,61086.0,55000,6086.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,5,1,689.1,2025-12-08 00:13:05,60085.0,54000,6085.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,6,1,695.1,2025-12-08 00:13:06,59084.0,53000,6084.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,7,1,688.8,2025-12-08 00:13:07,58083.0,52000,6083.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,8,1,695.9,2025-12-08 00:13:08,57082.0,51000,6082.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,9,1,686.3,2025-12-08 00:13:09,56081.0,50000,6081.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,10,1,685.1,2025-12-08 00:13:10,55080.0,49000,6080.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,11,1,684.5,2025-12-08 00:13:11,54079.0,48000,6079.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,12,1,688.2,2025-12-08 00:13:12,53077.0,47000,6077.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,13,1,687.0,2025-12-08 00:13:13,52076.0,46000,6076.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,14,1,689.0,2025-12-08 00:13:14,51075.0,45000,6075.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,15,1,687.3,2025-12-08 00:13:15,50073.0,44000,6073.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,16,1,684.8,2025-12-08 00:13:16,49072.0,43000,6072.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,17,1,687.5,2025-12-08 00:13:17,48071.0,42000,6071.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,18,1,688.8,2025-12-08 00:13:18,47070.0,41000,6070.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,19,1,689.4,2025-12-08 00:13:19,46068.0,40000,6068.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,20,1,690.8,2025-12-08 00:13:20,45067.0,39000,6067.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,21,1,687.4,2025-12-08 00:13:21,44065.0,38000,6065.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,22,1,685.1,2025-12-08 00:13:22,43063.0,37000,6063.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,23,1,686.8,2025-12-08 00:13:23,42061.0,36000,6061.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,24,1,691.3,2025-12-08 00:13:24,41059.0,35000,6059.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,25,1,683.3,2025-12-08 00:13:25,40058.0,34000,6058.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,26,1,686.5,2025-12-08 00:13:26,39057.0,33000,6057.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,27,1,684.8,2025-12-08 00:13:27,38055.0,32000,6055.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,28,1,683.7,2025-12-08 00:13:28,37054.0,31000,6054.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,29,1,684.8,2025-12-08 00:13:29,36053.0,30000,6053.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,30,1,684.1,2025-12-08 00:13:30,35051.0,29000,6051.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,31,1,653.7,2025-12-08 00:13:31,34050.0,28000,6050.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,32,1,656.2,2025-12-08 00:13:32,33049.0,27000,6049.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,33,1,656.4,2025-12-08 00:13:33,32047.0,26000,6047.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,34,1,656.9,2025-12-08 00:13:34,31046.0,25000,6046.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,35,1,652.9,2025-12-08 00:13:35,30045.0,24000,6045.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,36,1,654.3,2025-12-08 00:13:36,29044.0,23000,6044.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,37,1,654.3,2025-12-08 00:13:37,28042.0,22000,6042.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,38,1,655.0,2025-12-08 00:13:38,27041.0,21000,6041.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,39,1,657.5,2025-12-08 00:13:39,26040.0,20000,6040.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,40,1,653.5,2025-12-08 00:13:40,25039.0,19000,6039.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,41,1,653.9,2025-12-08 00:13:41,24038.0,18000,6038.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,42,1,656.9,2025-12-08 00:13:42,23036.0,17000,6036.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,43,1,656.0,2025-12-08 00:13:43,22035.0,16000,6035.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,44,1,658.0,2025-12-08 00:13:44,21034.0,15000,6034.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,45,1,657.0,2025-12-08 00:13:45,20033.0,14000,6033.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,46,1,651.6,2025-12-08 00:13:46,19032.0,13000,6032.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,47,1,655.4,2025-12-08 00:13:47,18031.0,12000,6031.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,48,1,655.8,2025-12-08 00:13:48,17029.0,11000,6029.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,49,1,654.3,2025-12-08 00:13:49,16027.0,10000,6027.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,50,1,659.0,2025-12-08 00:13:50,15025.0,9000,6025.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,51,1,653.3,2025-12-08 00:13:51,14024.0,8000,6024.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,52,1,655.4,2025-12-08 00:13:52,13023.0,7000,6023.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,53,1,654.8,2025-12-08 00:13:53,12021.0,6000,6021.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,54,1,658.2,2025-12-08 00:13:54,11020.0,5000,6020.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,55,1,655.4,2025-12-08 00:13:55,10018.0,4000,6018.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,56,1,654.4,2025-12-08 00:13:56,9016.0,3000,6016.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,57,1,653.5,2025-12-08 00:13:57,8015.0,2000,6015.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,58,1,655.7,2025-12-08 00:13:58,7014.0,1000,6014.0
B1-flink-1,flink,architecture1_1st_run_logs.log,13,59,1,658.7,2025-12-08 00:13:59,6013.0,0,6013.0
B1-flink-2,flink,architecture1_2nd_run_logs.log,0,0,1,699.6,2025-12-08 00:00:00,66681.0,59000,7681.0
B1-flink-2,flink,architecture1_2nd_run_logs.log,0,1,1,710.8,2025-12-08 00:00:01,65679.0,58000,7679.0
B1-flink-2,flink,architecture1_2nd_run_logs.log,0,2,1,695.3,2025-12-08 00:00:02,64677.0,57000,7677.0
B1-flink-2,flink,architecture1_2nd_run_logs.log,0,3,1,695.3,2025-12-08 00:00:03,63673.0,56000,7673.0
B1-flink-2,flink,architecture1_2nd_run_logs.log,0,4,1,693.7,2025-12-08 00:00:04,62670.0,55000,7670.0
B1-flink-2,flink,architecture1_2nd_run_logs.log,0,5,1,695.2,2025-12-08 00:00:05,61667.0,54000,7667.0
B1-flink-2,flink,architecture1_2nd_run_logs.log,0,6,1,694.9,2025-12-08 00:00:06,60665.0,53000,7665.0
B1-flink-2,flink,architecture1_2nd_run_logs.log,0,7,1,694.4,2025-12-08 00:00:07,59662.0,52000,7662.0
B1-flink-2,flink,architecture1_2nd_run_logs.log,0,8,1,693.6,2025-12-08 00:00:08,58659.0,51000,7659.0
B1-flink-2,flink,architecture1_2nd_run_logs.log,0,9,1,700.2,2025-12-08 00:00:09,57657.0,50000,7657.0
B1-flink-2,flink,architecture1_2nd_run_logs.log,0,10,1,702.3,2025-12-08 00:00:10,56655.0,49000,7655.0
B1-flink-2,flink,architecture1_2nd_run_logs.log,0,11,1,694.8,2025-12-08 00:00:11,55652.0,48000,7652.0
B1-flink-2,flink,architecture1_2nd_run_logs.log,0,12,1,694.7,2025-12-08 00:00:12,54649.0,47000,7649.0
B1-flink-2,flink,architecture1_2nd_run_logs.log,0,13,1,693.1,2025-12-08 00:00:13,53646.0,46000,7646.0
B1-flink-2,flink,architecture1_2nd_run_logs.log,0,14,1,695.3,2025-12-08 00:00:14,52643.0,45000,7643.0
B1-flink-2,flink,architecture1_2nd_run_logs.log,0,15,1,693.7,2025-12-08 00:00:15,51639.0,44000,7639.0
