block,id,sensor_id,sensor_energy_value,sensor_timestamp,message_delay,computed_value
0,0,5,803.3,2025-12-08 00:00:00,53031.0,NO
0,1,5,790.0,2025-12-08 00:00:01,52029.0,NO
0,2,5,789.6,2025-12-08 00:00:02,51028.0,NO
0,3,5,833.646939,2025-12-08 00:00:03,29998.734694,YES
0,4,5,769.0,2025-12-08 00:00:04,50026.0,NO
0,5,5,833.646939,2025-12-08 00:00:05,29998.734694,YES
0,6,5,784.1,2025-12-08 00:00:06,49024.0,NO
0,7,5,799.8,2025-12-08 00:00:07,48023.0,NO
0,8,5,787.7,2025-12-08 00:00:08,47021.0,NO
0,9,5,798.1,2025-12-08 00:00:09,46020.0,NO
0,10,5,833.646939,2025-12-08 00:00:10,29998.734694,YES
0,11,5,786.2,2025-12-08 00:00:11,45019.0,NO
0,12,5,781.6,2025-12-08 00:00:12,44017.0,NO
0,13,5,822.0,2025-12-08 00:00:13,43016.0,NO
0,14,5,833.646939,2025-12-08 00:00:14,29998.734694,YES
0,15,5,765.1,2025-12-08 00:00:15,42015.0,NO
0,16,5,787.0,2025-12-08 00:00:16,41014.0,NO
0,17,5,812.8,2025-12-08 00:00:17,40013.0,NO
0,18,5,770.7,2025-12-08 00:00:18,39012.0,NO
0,19,5,791.2,2025-12-08 00:00:19,38010.0,NO
0,20,5,784.2,2025-12-08 00:00:20,37008.0,NO
0,21,5,778.6,2025-12-08 00:00:21,36006.0,NO
0,22,5,833.646939,2025-12-08 00:00:22,29998.734694,YES
0,23,5,784.0,2025-12-08 00:00:23,35005.0,NO
0,24,5,789.9,2025-12-08 00:00:24,34004.0,NO
0,25,5,779.6,2025-12-08 00:00:25,33002.0,NO
0,26,5,767.2,2025-12-08 00:00:26,32001.0,NO
0,27,5,822.7,2025-12-08 00:00:27,30999.0,NO
0,28,5,770.0,2025-12-08 00:00:28,29998.0,NO
0,29,5,773.0,2025-12-08 00:00:29,28997.0,NO
0,30,5,782.1,2025-12-08 00:00:30,27995.0,NO
0,31,5,769.1,2025-12-08 00:00:31,26994.0,NO
0,32,5,803.6,2025-12-08 00:00:32,25993.0,NO
0,33,5,906.6,2025-12-08 00:00:33,24992.0,NO
0,34,5,914.1,2025-12-08 00:00:34,23990.0,NO
0,35,5,833.646939,2025-12-08 00:00:35,29998.734694,YES
0,36,5,903.2,2025-12-08 00:00:36,22989.0,NO
0,37,5,786.4,2025-12-08 00:00:37,21988.0,NO
0,38,5,907.0,2025-12-08 00:00:38,20987.0,NO
0,39,5,833.646939,2025-12-08 00:00:39,29998.734694,YES
0,40,5,902.5,2025-12-08 00:00:40,19986.0,NO
0,41,5,913.3,2025-12-08 00:00:41,18985.0,NO
0,42,5,896.4,2025-12-08 00:00:42,17983.0,NO
0,43,5,878.3,2025-12-08 00:00:43,16981.0,NO
0,44,5,926.7,2025-12-08 00:00:44,15980.0,NO
0,45,5,884.9,2025-12-08 00:00:45,14979.0,NO
0,46,5,833.646939,2025-12-08 00:00:46,29998.734694,YES
0,47,5,833.646939,2025-12-08 00:00:47,29998.734694,YES
0,48,5,908.0,2025-12-08 00:00:48,13977.0,NO
0,49,5,923.7,2025-12-08 00:00:49,12976.0,NO
0,50,5,904.1,2025-12-08 00:00:50,11974.0,NO
0,51,5,833.646939,2025-12-08 00:00:51,29998.734694,YES
0,52,5,884.1,2025-12-08 00:00:52,10972.0,NO
0,53,5,833.646939,2025-12-08 00:00:53,29998.734694,YES
0,54,5,894.4,2025-12-08 00:00:54,9971.0,NO
0,55,5,892.1,2025-12-08 00:00:55,8970.0,NO
0,56,5,903.7,2025-12-08 00:00:56,7969.0,NO
0,57,5,892.4,2025-12-08 00:00:57,6968.0,NO
0,58,5,891.5,2025-12-08 00:00:58,5967.0,NO
0,59,5,893.1,2025-12-08 00:00:59,54034.0,NO
1,0,5,1360.182927,2025-12-08 00:01:00,34833.682927,YES
1,1,5,1360.182927,2025-12-08 00:01:01,34833.682927,YES
1,2,5,1360.182927,2025-12-08 00:01:02,34833.682927,YES
1,3,5,1360.182927,2025-12-08 00:01:03,34833.682927,YES
1,4,5,901.2,2025-12-08 00:01:04,54858.0,NO
1,5,5,1155.6,2025-12-08 00:01:05,53857.0,NO
1,6,5,1333.7,2025-12-08 00:01:06,52856.0,NO
1,7,5,1360.182927,2025-12-08 00:01:07,34833.682927,YES
1,8,5,1118.5,2025-12-08 00:01:08,51855.0,NO
1,9,5,1240.1,2025-12-08 00:01:09,50853.0,NO
1,10,5,1360.182927,2025-12-08 00:01:10,34833.682927,YES
1,11,5,1194.5,2025-12-08 00:01:11,49852.0,NO
1,12,5,1251.1,2025-12-08 00:01:12,48849.0,NO
1,13,5,1261.1,2025-12-08 00:01:13,47848.0,NO
1,14,5,1266.9,2025-12-08 00:01:14,46847.0,NO
1,15,5,1306.7,2025-12-08 00:01:15,45847.0,NO
1,16,5,1325.2,2025-12-08 00:01:16,44846.0,NO
1,17,5,1317.7,2025-12-08 00:01:17,43844.0,NO
1,18,5,1379.5,2025-12-08 00:01:18,42843.0,NO
1,19,5,1389.7,2025-12-08 00:01:19,27825.0,NO
1,20,5,1424.6,2025-12-08 00:01:20,26824.0,NO
1,21,5,1384.2,2025-12-08 00:01:21,25823.0,NO
1,22,5,1398.8,2025-12-08 00:01:22,24822.0,NO
1,23,5,1385.9,2025-12-08 00:01:23,23821.0,NO
1,24,5,1418.7,2025-12-08 00:01:24,22820.0,NO
1,25,5,1413.8,2025-12-08 00:01:25,21819.0,NO
1,26,5,1394.6,2025-12-08 00:01:26,20818.0,NO
1,27,5,1424.9,2025-12-08 00:01:27,19817.0,NO
1,28,5,1415.0,2025-12-08 00:01:28,18816.0,NO
1,29,5,1388.8,2025-12-08 00:01:29,17814.0,NO
1,30,5,1450.1,2025-12-08 00:01:30,16813.0,NO
1,31,5,1429.5,2025-12-08 00:01:31,15812.0,NO
1,32,5,1401.4,2025-12-08 00:01:32,14811.0,NO
1,33,5,1360.182927,2025-12-08 00:01:33,34833.682927,YES
1,34,5,1360.182927,2025-12-08 00:01:34,34833.682927,YES
1,35,5,1360.182927,2025-12-08 00:01:35,34833.682927,YES
1,36,5,1360.182927,2025-12-08 00:01:36,34833.682927,YES
1,37,5,1360.182927,2025-12-08 00:01:37,34833.682927,YES
1,38,5,1360.182927,2025-12-08 00:01:38,34833.682927,YES
1,39,5,1360.182927,2025-12-08 00:01:39,34833.682927,YES
1,40,5,1431.5,2025-12-08 00:01:40,41842.0,NO
1,41,5,1410.6,2025-12-08 00:01:41,40841.0,NO
1,42,5,1379.3,2025-12-08 00:01:42,39840.0,NO
1,43,5,1437.5,2025-12-08 00:01:43,38839.0,NO
1,44,5,1360.182927,2025-12-08 00:01:44,34833.682927,YES
1,45,5,1404.7,2025-12-08 00:01:45,37837.0,NO
1,46,5,1424.8,2025-12-08 00:01:46,36835.0,NO
1,47,5,1441.4,2025-12-08 00:01:47,35834.0,NO
1,48,5,1440.8,2025-12-08 00:01:48,34832.0,NO
1,49,5,1360.182927,2025-12-08 00:01:49,34833.682927,YES
1,50,5,1360.182927,2025-12-08 00:01:50,34833.682927,YES
1,51,5,1447.1,2025-12-08 00:01:51,33831.0,NO
1,52,5,1360.182927,2025-12-08 00:01:52,34833.682927,YES
1,53,5,1360.182927,2025-12-08 00:01:53,34833.682927,YES
1,54,5,1422.9,2025-12-08 00:01:54,32830.0,NO
1,55,5,1441.8,2025-12-08 00:01:55,31829.0,NO
1,56,5,1423.3,2025-12-08 00:01:56,30828.0,NO
