sensor_id,aprt_power,sensor_timestamp
20,579.6,2025-12-08 00:00:00+00
20,590.8,2025-12-08 00:00:01+00
20,575.3,2025-12-08 00:00:02+00
20,575.3,2025-12-08 00:00:03+00
20,573.7,2025-12-08 00:00:04+00
20,575.2,2025-12-08 00:00:05+00
20,574.9,2025-12-08 00:00:06+00
20,574.4,2025-12-08 00:00:07+00
20,573.6,2025-12-08 00:00:08+00
20,580.2,2025-12-08 00:00:09+00
20,582.3,2025-12-08 00:00:10+00
20,574.8,2025-12-08 00:00:11+00
20,574.7,2025-12-08 00:00:12+00
20,573.1,2025-12-08 00:00:13+00
20,575.3,2025-12-08 00:00:14+00
20,573.7,2025-12-08 00:00:15+00
20,574.5,2025-12-08 00:00:16+00
20,574.6,2025-12-08 00:00:17+00
20,576.1,2025-12-08 00:00:18+00
20,588.9,2025-12-08 00:00:19+00
20,577.9,2025-12-08 00:00:20+00
20,581.4,2025-12-08 00:00:21+00
20,575,2025-12-08 00:00:22+00
20,575.6,2025-12-08 00:00:23+00
20,575.7,2025-12-08 00:00:24+00
20,570.8,2025-12-08 00:00:25+00
20,573.2,2025-12-08 00:00:26+00
20,593.7,2025-12-08 00:00:27+00
20,575.1,2025-12-08 00:00:28+00
20,574.1,2025-12-08 00:00:29+00
20,571.4,2025-12-08 00:00:30+00
20,570.4,2025-12-08 00:00:31+00
20,575.3,2025-12-08 00:00:32+00
20,707.1,2025-12-08 00:00:33+00
20,677.3,2025-12-08 00:00:34+00
20,683.6,2025-12-08 00:00:35+00
20,676.7,2025-12-08 00:00:36+00
20,584.4,2025-12-08 00:00:37+00
20,672.7,2025-12-08 00:00:38+00
20,730.3,2025-12-08 00:00:39+00
20,688.5,2025-12-08 00:00:40+00
20,690.8,2025-12-08 00:00:41+00
20,689.5,2025-12-08 00:00:42+00
20,679.3,2025-12-08 00:00:43+00
20,677.1,2025-12-08 00:00:44+00
20,674.5,2025-12-08 00:00:45+00
20,679,2025-12-08 00:00:46+00
20,675.6,2025-12-08 00:00:47+00
20,679.2,2025-12-08 00:00:48+00
20,675.9,2025-12-08 00:00:49+00
20,677.5,2025-12-08 00:00:50+00
20,681.1,2025-12-08 00:00:51+00
20,680.3,2025-12-08 00:00:52+00
20,676.4,2025-12-08 00:00:53+00
20,676.5,2025-12-08 00:00:54+00
20,679.2,2025-12-08 00:00:55+00
20,678.3,2025-12-08 00:00:56+00
20,679.4,2025-12-08 00:00:57+00
20,678.7,2025-12-08 00:00:58+00
20,678.8,2025-12-08 00:00:59+00
20,1090.914286,2025-12-08 00:01:00+00
20,1090.914286,2025-12-08 00:01:01+00
20,1090.914286,2025-12-08 00:01:02+00
20,1090.914286,2025-12-08 00:01:03+00
20,681,2025-12-08 00:01:04+00
20,906.4,2025-12-08 00:01:05+00
20,1061,2025-12-08 00:01:06+00
20,897.9,2025-12-08 00:01:07+00
20,878.6,2025-12-08 00:01:08+00
20,956.1,2025-12-08 00:01:09+00
20,889.1,2025-12-08 00:01:10+00
20,938.5,2025-12-08 00:01:11+00
20,965.7,2025-12-08 00:01:12+00
20,990.5,2025-12-08 00:01:13+00
20,1018.4,2025-12-08 00:01:14+00
20,1042.7,2025-12-08 00:01:15+00
20,1059.2,2025-12-08 00:01:16+00
20,1080,2025-12-08 00:01:17+00
20,1097.7,2025-12-08 00:01:18+00
20,1111.6,2025-12-08 00:01:19+00
20,1121.7,2025-12-08 00:01:20+00
20,1124.7,2025-12-08 00:01:21+00
20,1120,2025-12-08 00:01:22+00
20,1127,2025-12-08 00:01:23+00
20,1131.8,2025-12-08 00:01:24+00
20,1127.7,2025-12-08 00:01:25+00
20,1125.2,2025-12-08 00:01:26+00
20,1131.2,2025-12-08 00:01:27+00
20,1130.8,2025-12-08 00:01:28+00
20,1133,2025-12-08 00:01:29+00
20,1128.4,2025-12-08 00:01:30+00
20,1125.4,2025-12-08 00:01:31+00
20,1125.5,2025-12-08 00:01:32+00
20,1126.1,2025-12-08 00:01:33+00
20,1128.1,2025-12-08 00:01:34+00
20,1129.2,2025-12-08 00:01:35+00
20,1130.9,2025-12-08 00:01:36+00
20,1123,2025-12-08 00:01:37+00
20,1123.8,2025-12-08 00:01:38+00
20,1128.7,2025-12-08 00:01:39+00
20,1129.9,2025-12-08 00:01:40+00
20,1129.9,2025-12-08 00:01:41+00
20,1135.7,2025-12-08 00:01:42+00
20,1139.2,2025-12-08 00:01:43+00
20,1137.6,2025-12-08 00:01:44+00
20,1146,2025-12-08 00:01:45+00
20,1147.9,2025-12-08 00:01:46+00
20,1146.5,2025-12-08 00:01:47+00
20,1149.9,2025-12-08 00:01:48+00
20,1147.9,2025-12-08 00:01:49+00
20,1149.7,2025-12-08 00:01:50+00
20,1154.2,2025-12-08 00:01:51+00
20,1154.1,2025-12-08 00:01:52+00
20,1151.6,2025-12-08 00:01:53+00
20,1154.6,2025-12-08 00:01:54+00
20,1153.1,2025-12-08 00:01:55+00
20,1153.5,2025-12-08 00:01:56+00
20,1159.1,2025-12-08 00:01:57+00
20,1157.1,2025-12-08 00:01:58+00
20,1177.1,2025-12-08 00:01:59+00
20,1159.1,2025-12-08 00:02:00+00
20,1152.2,2025-12-08 00:02:01+00
20,1150.8,2025-12-08 00:02:02+00
20,1151.8,2025-12-08 00:02:03+00
20,1151.3,2025-12-08 00:02:04+00
20,1150.7,2025-12-08 00:02:05+00
20,1152.9,2025-12-08 00:02:06+00
20,1156.5,2025-12-08 00:02:07+00
20,1148.7,2025-12-08 00:02:08+00
20,1147.4,2025-12-08 00:02:09+00
20,1150.3,2025-12-08 00:02:10+00
20,1146.6,2025-12-08 00:02:11+00
20,1151.5,2025-12-08 00:02:12+00
20,1147.8,2025-12-08 00:02:13+00
20,1148.8,2025-12-08 00:02:14+00
20,1168.2,2025-12-08 00:02:15+00
20,1147.6,2025-12-08 00:02:16+00
20,1151.8,2025-12-08 00:02:17+00
20,1152.5,2025-12-08 00:02:18+00
20,1157.3,2025-12-08 00:02:19+00
20,1157.5,2025-12-08 00:02:20+00
20,1160.7,2025-12-08 00:02:21+00
20,1154.7,2025-12-08 00:02:22+00
20,1154.9,2025-12-08 00:02:23+00
20,1158.8,2025-12-08 00:02:24+00
20,1151.3,2025-12-08 00:02:25+00
20,1151.4,2025-12-08 00:02:26+00
20,1156.4,2025-12-08 00:02:27+00
20,1155.2,2025-12-08 00:02:28+00
20,1156.9,2025-12-08 00:02:29+00
20,1154.4,2025-12-08 00:02:30+00
20,1148.6,2025-12-08 00:02:31+00
20,1149.6,2025-12-08 00:02:32+00
20,1154,2025-12-08 00:02:33+00
20,1150.5,2025-12-08 00:02:34+00
20,1151.8,2025-12-08 00:02:35+00
20,1150.9,2025-12-08 00:02:36+00
20,1149.2,2025-12-08 00:02:37+00
20,1151.1,2025-12-08 00:02:38+00
20,1153.3,2025-12-08 00:02:39+00
20,1152.9,2025-12-08 00:02:40+00
20,1157.5,2025-12-08 00:02:41+00
20,1149.7,2025-12-08 00:02:42+00
20,1146.1,2025-12-08 00:02:43+00
20,1151,2025-12-08 00:02:44+00
20,1149.3,2025-12-08 00:02:45+00
20,1152.8,2025-12-08 00:02:46+00
20,1154.3,2025-12-08 00:02:47+00
20,1149.5,2025-12-08 00:02:48+00
20,1148.6,2025-12-08 00:02:49+00
20,1149.2,2025-12-08 00:02:50+00
20,1152.9,2025-12-08 00:02:51+00
20,1149.6,2025-12-08 00:02:52+00
20,1149.1,2025-12-08 00:02:53+00
20,1145.1,2025-12-08 00:02:54+00
20,1149,2025-12-08 00:02:55+00
20,1149,2025-12-08 00:02:56+00
20,1153.6,2025-12-08 00:02:57+00
20,1149.1,2025-12-08 00:02:58+00
20,1157.4,2025-12-08 00:02:59+00
20,1151.2,2025-12-08 00:03:00+00
20,1153.9,2025-12-08 00:03:01+00
20,1151.9,2025-12-08 00:03:02+00
20,1149.8,2025-12-08 00:03:03+00
20,1165.8,2025-12-08 00:03:04+00
20,1150.1,2025-12-08 00:03:05+00
20,1171.2,2025-12-08 00:03:06+00
20,1146.4,2025-12-08 00:03:07+00
20,1144.3,2025-12-08 00:03:08+00
20,1155.5,2025-12-08 00:03:09+00
20,1152.3,2025-12-08 00:03:10+00
20,1148.3,2025-12-08 00:03:11+00
20,1151.6,2025-12-08 00:03:12+00
20,1147.8,2025-12-08 00:03:13+00
20,1149.1,2025-12-08 00:03:14+00
20,1159.5,2025-12-08 00:03:15+00
20,1145.1,2025-12-08 00:03:16+00
20,1147.3,2025-12-08 00:03:17+00
20,1151.7,2025-12-08 00:03:18+00
20,1153.7,2025-12-08 00:03:19+00
20,1151.5,2025-12-08 00:03:20+00
20,1155.9,2025-12-08 00:03:21+00
20,1154.3,2025-12-08 00:03:22+00
20,1160.4,2025-12-08 00:03:23+00
20,1163.8,2025-12-08 00:03:24+00
20,1143.9,2025-12-08 00:03:25+00
20,1150.2,2025-12-08 00:03:26+00
20,1187.2,2025-12-08 00:03:27+00
20,1280.8,2025-12-08 00:03:28+00
20,1257.4,2025-12-08 00:03:29+00
20,1257.1,2025-12-08 00:03:30+00
20,1257.2,2025-12-08 00:03:31+00
20,1257.5,2025-12-08 00:03:32+00
20,1260.9,2025-12-08 00:03:33+00
20,1265.2,2025-12-08 00:03:34+00
20,1270.8,2025-12-08 00:03:35+00
20,1246.7,2025-12-08 00:03:36+00
20,1259.2,2025-12-08 00:03:37+00
20,1258.3,2025-12-08 00:03:38+00
20,1260.6,2025-12-08 00:03:39+00
20,1261.1,2025-12-08 00:03:40+00
20,1254.5,2025-12-08 00:03:41+00
20,1262.2,2025-12-08 00:03:42+00
20,1253.4,2025-12-08 00:03:43+00
20,1259.1,2025-12-08 00:03:44+00
20,1256.6,2025-12-08 00:03:45+00
20,1256,2025-12-08 00:03:46+00
20,1255.1,2025-12-08 00:03:47+00
20,1256.3,2025-12-08 00:03:48+00
20,1254.8,2025-12-08 00:03:49+00
20,1254.6,2025-12-08 00:03:50+00
20,1257.9,2025-12-08 00:03:51+00
20,1262.4,2025-12-08 00:03:52+00
20,1266.4,2025-12-08 00:03:53+00
20,1263.3,2025-12-08 00:03:54+00
20,1256.1,2025-12-08 00:03:55+00
20,1285.4,2025-12-08 00:03:56+00
20,1327.6,2025-12-08 00:03:57+00
20,1318.7,2025-12-08 00:03:58+00
20,1317,2025-12-08 00:03:59+00
20,1327.4,2025-12-08 00:04:00+00
20,1327.4,2025-12-08 00:04:01+00
20,1317.7,2025-12-08 00:04:02+00
20,1319.2,2025-12-08 00:04:03+00
20,1321.2,2025-12-08 00:04:04+00
20,1323.6,2025-12-08 00:04:05+00
20,1331,2025-12-08 00:04:06+00
20,1320.2,2025-12-08 00:04:07+00
20,1326.8,2025-12-08 00:04:08+00
20,1324.9,2025-12-08 00:04:09+00
20,1323.8,2025-12-08 00:04:10+00
20,1321.1,2025-12-08 00:04:11+00
20,1327.9,2025-12-08 00:04:12+00
20,1314.4,2025-12-08 00:04:13+00
20,1312.2,2025-12-08 00:04:14+00
20,1322.3,2025-12-08 00:04:15+00
20,1328,2025-12-08 00:04:16+00
20,1319.5,2025-12-08 00:04:17+00
20,1318.1,2025-12-08 00:04:18+00
20,1324.6,2025-12-08 00:04:19+00
20,1326.1,2025-12-08 00:04:20+00
20,1325.6,2025-12-08 00:04:21+00
20,1328.8,2025-12-08 00:04:22+00
20,1313.7,2025-12-08 00:04:23+00
20,1316.8,2025-12-08 00:04:24+00
20,1326.8,2025-12-08 00:04:25+00
20,1320.7,2025-12-08 00:04:26+00
20,1325.4,2025-12-08 00:04:27+00
20,1326.4,2025-12-08 00:04:28+00
20,1335.5,2025-12-08 00:04:29+00
20,1319.8,2025-12-08 00:04:30+00
20,1315.1,2025-12-08 00:04:31+00
20,1330,2025-12-08 00:04:32+00
20,1316.3,2025-12-08 00:04:33+00
20,1316.4,2025-12-08 00:04:34+00
20,1310.8,2025-12-08 00:04:35+00
20,1333.1,2025-12-08 00:04:36+00
20,1399.4,2025-12-08 00:04:37+00
20,1397.6,2025-12-08 00:04:38+00
20,1397.7,2025-12-08 00:04:39+00
20,1399.5,2025-12-08 00:04:40+00
20,1405.4,2025-12-08 00:04:41+00
20,1402.1,2025-12-08 00:04:42+00
20,1401.4,2025-12-08 00:04:43+00
20,1403.2,2025-12-08 00:04:44+00
20,1405.5,2025-12-08 00:04:45+00
20,1405,2025-12-08 00:04:46+00
20,1403.2,2025-12-08 00:04:47+00
20,1405.8,2025-12-08 00:04:48+00
20,1402.6,2025-12-08 00:04:49+00
20,1409.2,2025-12-08 00:04:50+00
20,1409.3,2025-12-08 00:04:51+00
20,1408,2025-12-08 00:04:52+00
20,1400.6,2025-12-08 00:04:53+00
20,1396.6,2025-12-08 00:04:54+00
20,1395.9,2025-12-08 00:04:55+00
20,1396.2,2025-12-08 00:04:56+00
20,1403.6,2025-12-08 00:04:57+00
20,1400.8,2025-12-08 00:04:58+00
20,1398,2025-12-08 00:04:59+00
20,1399.6,2025-12-08 00:05:00+00
20,1403.3,2025-12-08 00:05:01+00
20,1398.2,2025-12-08 00:05:02+00
20,1400.7,2025-12-08 00:05:03+00
20,1401,2025-12-08 00:05:04+00
20,1399.3,2025-12-08 00:05:05+00
20,1405.3,2025-12-08 00:05:06+00
20,1413,2025-12-08 00:05:07+00
20,1397.4,2025-12-08 00:05:08+00
20,1406.6,2025-12-08 00:05:09+00
20,1417.7,2025-12-08 00:05:10+00
20,1398,2025-12-08 00:05:11+00
20,1398.7,2025-12-08 00:05:12+00
20,1398.7,2025-12-08 00:05:13+00
20,1399.6,2025-12-08 00:05:14+00
20,1404.2,2025-12-08 00:05:15+00
20,1406.9,2025-12-08 00:05:16+00
20,1406.4,2025-12-08 00:05:17+00
20,1401.5,2025-12-08 00:05:18+00
20,1408.6,2025-12-08 00:05:19+00
20,1408.6,2025-12-08 00:05:20+00
20,1409.4,2025-12-08 00:05:21+00
20,1406.4,2025-12-08 00:05:22+00
20,1402.6,2025-12-08 00:05:23+00
20,1403.5,2025-12-08 00:05:24+00
20,1401.9,2025-12-08 00:05:25+00
20,1466.5,2025-12-08 00:05:26+00
20,1521.7,2025-12-08 00:05:27+00
20,1541.5,2025-12-08 00:05:28+00
20,1530.5,2025-12-08 00:05:29+00
20,1538.5,2025-12-08 00:05:30+00
20,1558.8,2025-12-08 00:05:31+00
20,1541.6,2025-12-08 00:05:32+00
20,1555.6,2025-12-08 00:05:33+00
20,1535.6,2025-12-08 00:05:34+00
20,1538.7,2025-12-08 00:05:35+00
20,1539.3,2025-12-08 00:05:36+00
20,1539.2,2025-12-08 00:05:37+00
20,1534.4,2025-12-08 00:05:38+00
20,1537.6,2025-12-08 00:05:39+00
20,1540.4,2025-12-08 00:05:40+00
20,1538.5,2025-12-08 00:05:41+00
20,1538.1,2025-12-08 00:05:42+00
20,1540.9,2025-12-08 00:05:43+00
20,1536,2025-12-08 00:05:44+00
20,1538.1,2025-12-08 00:05:45+00
20,1544.1,2025-12-08 00:05:46+00
20,1533,2025-12-08 00:05:47+00
20,1539.9,2025-12-08 00:05:48+00
20,1539.2,2025-12-08 00:05:49+00
20,1541,2025-12-08 00:05:50+00
20,1538.9,2025-12-08 00:05:51+00
20,1538.9,2025-12-08 00:05:52+00
20,1536,2025-12-08 00:05:53+00
20,1541.9,2025-12-08 00:05:54+00
20,1536.5,2025-12-08 00:05:55+00
20,1536.9,2025-12-08 00:05:56+00
20,1542.3,2025-12-08 00:05:57+00
20,1539.5,2025-12-08 00:05:58+00
20,1536.2,2025-12-08 00:05:59+00
20,1545.2,2025-12-08 00:06:00+00
20,1542.2,2025-12-08 00:06:01+00
20,1545.4,2025-12-08 00:06:02+00
20,1541.2,2025-12-08 00:06:03+00
20,1537.8,2025-12-08 00:06:04+00
20,1540.2,2025-12-08 00:06:05+00
20,1540.8,2025-12-08 00:06:06+00
20,1542,2025-12-08 00:06:07+00
20,1537.4,2025-12-08 00:06:08+00
20,1547.2,2025-12-08 00:06:09+00
20,1549.9,2025-12-08 00:06:10+00
20,1539,2025-12-08 00:06:11+00
20,1557,2025-12-08 00:06:12+00
20,1542.9,2025-12-08 00:06:13+00
20,1539.6,2025-12-08 00:06:14+00
20,1541.2,2025-12-08 00:06:15+00
20,1536.5,2025-12-08 00:06:16+00
20,1537.6,2025-12-08 00:06:17+00
20,1556.1,2025-12-08 00:06:18+00
20,1547.9,2025-12-08 00:06:19+00
20,1543.4,2025-12-08 00:06:20+00
20,1540.5,2025-12-08 00:06:21+00
20,1542.1,2025-12-08 00:06:22+00
20,1542.5,2025-12-08 00:06:23+00
20,1541.6,2025-12-08 00:06:24+00
20,1540,2025-12-08 00:06:25+00
20,1549.5,2025-12-08 00:06:26+00
20,1539.9,2025-12-08 00:06:27+00
20,1543,2025-12-08 00:06:28+00
20,1537.2,2025-12-08 00:06:29+00
20,1540.4,2025-12-08 00:06:30+00
20,1540.3,2025-12-08 00:06:31+00
20,1550.6,2025-12-08 00:06:32+00
20,1542.7,2025-12-08 00:06:33+00
20,1540.2,2025-12-08 00:06:34+00
20,1538.2,2025-12-08 00:06:35+00
20,1538.5,2025-12-08 00:06:36+00
20,1539.8,2025-12-08 00:06:37+00
20,1540.9,2025-12-08 00:06:38+00
20,1543.8,2025-12-08 00:06:39+00
20,1536.1,2025-12-08 00:06:40+00
20,1540.8,2025-12-08 00:06:41+00
20,1543.3,2025-12-08 00:06:42+00
20,1541.1,2025-12-08 00:06:43+00
20,1544.5,2025-12-08 00:06:44+00
20,1540.4,2025-12-08 00:06:45+00
20,1540,2025-12-08 00:06:46+00
20,1537.3,2025-12-08 00:06:47+00
20,1542.7,2025-12-08 00:06:48+00
20,1543.8,2025-12-08 00:06:49+00
20,1542,2025-12-08 00:06:50+00
20,1543.6,2025-12-08 00:06:51+00
20,1538.6,2025-12-08 00:06:52+00
20,1539.8,2025-12-08 00:06:53+00
20,1537.2,2025-12-08 00:06:54+00
20,1541.4,2025-12-08 00:06:55+00
20,1548.6,2025-12-08 00:06:56+00
20,1551,2025-12-08 00:06:57+00
20,1541,2025-12-08 00:06:58+00
20,1540.3,2025-12-08 00:06:59+00
20,1546.8,2025-12-08 00:07:00+00
20,1544.8,2025-12-08 00:07:01+00
20,1545.6,2025-12-08 00:07:02+00
20,1544.7,2025-12-08 00:07:03+00
20,1540.1,2025-12-08 00:07:04+00
20,1537.1,2025-12-08 00:07:05+00
20,1537.1,2025-12-08 00:07:06+00
20,1541,2025-12-08 00:07:07+00
20,1536.3,2025-12-08 00:07:08+00
20,1545,2025-12-08 00:07:09+00
20,1537.6,2025-12-08 00:07:10+00
20,1542,2025-12-08 00:07:11+00
20,1538,2025-12-08 00:07:12+00
20,1542.1,2025-12-08 00:07:13+00
20,1538.8,2025-12-08 00:07:14+00
20,1543.7,2025-12-08 00:07:15+00
20,1541,2025-12-08 00:07:16+00
20,1541,2025-12-08 00:07:17+00
20,1541.9,2025-12-08 00:07:18+00
20,1548.6,2025-12-08 00:07:19+00
20,1547.3,2025-12-08 00:07:20+00
20,1538.9,2025-12-08 00:07:21+00
20,1537.3,2025-12-08 00:07:22+00
20,1543.7,2025-12-08 00:07:23+00
20,1544.6,2025-12-08 00:07:24+00
20,1540.6,2025-12-08 00:07:25+00
20,1545.2,2025-12-08 00:07:26+00
20,1534.9,2025-12-08 00:07:27+00
20,1540.4,2025-12-08 00:07:28+00
20,1540.3,2025-12-08 00:07:29+00
20,1560.3,2025-12-08 00:07:30+00
20,1540.4,2025-12-08 00:07:31+00
20,1542.4,2025-12-08 00:07:32+00
20,1542.8,2025-12-08 00:07:33+00
20,1539.9,2025-12-08 00:07:34+00
20,1540.1,2025-12-08 00:07:35+00
20,1539.9,2025-12-08 00:07:36+00
20,1543,2025-12-08 00:07:37+00
20,1542.1,2025-12-08 00:07:38+00
20,1542.5,2025-12-08 00:07:39+00
20,1541.6,2025-12-08 00:07:40+00
20,1542.9,2025-12-08 00:07:41+00
20,1548.3,2025-12-08 00:07:42+00
20,1536.1,2025-12-08 00:07:43+00
20,1532.5,2025-12-08 00:07:44+00
20,1539.3,2025-12-08 00:07:45+00
20,1540.9,2025-12-08 00:07:46+00
20,1544.1,2025-12-08 00:07:47+00
20,1539.1,2025-12-08 00:07:48+00
20,1539.9,2025-12-08 00:07:49+00
20,1539.1,2025-12-08 00:07:50+00
20,1542.5,2025-12-08 00:07:51+00
20,1537.8,2025-12-08 00:07:52+00
20,1538.8,2025-12-08 00:07:53+00
20,1538.5,2025-12-08 00:07:54+00
20,1543.4,2025-12-08 00:07:55+00
20,1547,2025-12-08 00:07:56+00
20,1546,2025-12-08 00:07:57+00
20,1545.2,2025-12-08 00:07:58+00
20,1543.3,2025-12-08 00:07:59+00
20,1546.1,2025-12-08 00:08:00+00
20,1547,2025-12-08 00:08:01+00
20,1544.3,2025-12-08 00:08:02+00
20,1540.9,2025-12-08 00:08:03+00
20,1550,2025-12-08 00:08:04+00
20,1541.1,2025-12-08 00:08:05+00
20,1543,2025-12-08 00:08:06+00
20,1541.4,2025-12-08 00:08:07+00
20,1542.5,2025-12-08 00:08:08+00
20,1542.5,2025-12-08 00:08:09+00
20,1544.2,2025-12-08 00:08:10+00
20,1543.6,2025-12-08 00:08:11+00
20,1544.1,2025-12-08 00:08:12+00
20,1544.1,2025-12-08 00:08:13+00
20,1546.4,2025-12-08 00:08:14+00
20,1539.1,2025-12-08 00:08:15+00
20,1540.5,2025-12-08 00:08:16+00
20,1542.7,2025-12-08 00:08:17+00
20,1542.6,2025-12-08 00:08:18+00
20,1546,2025-12-08 00:08:19+00
20,1550.3,2025-12-08 00:08:20+00
20,1541.8,2025-12-08 00:08:21+00
20,1542.6,2025-12-08 00:08:22+00
20,1540.8,2025-12-08 00:08:23+00
20,1553.3,2025-12-08 00:08:24+00
20,1543.6,2025-12-08 00:08:25+00
20,1551.3,2025-12-08 00:08:26+00
20,1543.6,2025-12-08 00:08:27+00
20,1546.7,2025-12-08 00:08:28+00
20,1540.9,2025-12-08 00:08:29+00
20,1546.1,2025-12-08 00:08:30+00
20,1542.3,2025-12-08 00:08:31+00
20,1543.4,2025-12-08 00:08:32+00
20,1548.4,2025-12-08 00:08:33+00
20,1560.5,2025-12-08 00:08:34+00
20,1545.1,2025-12-08 00:08:35+00
20,1546.4,2025-12-08 00:08:36+00
20,1545,2025-12-08 00:08:37+00
20,1545.5,2025-12-08 00:08:38+00
20,1547.6,2025-12-08 00:08:39+00
20,1547.8,2025-12-08 00:08:40+00
20,1543.8,2025-12-08 00:08:41+00
20,1558.7,2025-12-08 00:08:42+00
20,1544.3,2025-12-08 00:08:43+00
20,1544.6,2025-12-08 00:08:44+00
20,1549.4,2025-12-08 00:08:45+00
20,1547,2025-12-08 00:08:46+00
20,1543.1,2025-12-08 00:08:47+00
20,1544.6,2025-12-08 00:08:48+00
20,1543.7,2025-12-08 00:08:49+00
