sensor_id,aprt_power,sensor_timestamp
2,615.3,2025-12-08 00:00:00+00
2,637.4,2025-12-08 00:00:01+00
2,621.6,2025-12-08 00:00:02+00
2,615.5,2025-12-08 00:00:03+00
2,617.7,2025-12-08 00:00:04+00
2,620.4,2025-12-08 00:00:05+00
2,619.2,2025-12-08 00:00:06+00
2,618.6,2025-12-08 00:00:07+00
2,622,2025-12-08 00:00:08+00
2,630.2,2025-12-08 00:00:09+00
2,635.8,2025-12-08 00:00:10+00
2,617.7,2025-12-08 00:00:11+00
2,613.1,2025-12-08 00:00:12+00
2,621.8,2025-12-08 00:00:13+00
2,616.6,2025-12-08 00:00:14+00
2,611.6,2025-12-08 00:00:15+00
2,630.1,2025-12-08 00:00:16+00
2,624.2,2025-12-08 00:00:17+00
2,617,2025-12-08 00:00:18+00
2,628.6,2025-12-08 00:00:19+00
2,624,2025-12-08 00:00:20+00
2,625.6,2025-12-08 00:00:21+00
2,621.8,2025-12-08 00:00:22+00
2,618.2,2025-12-08 00:00:23+00
2,606.1,2025-12-08 00:00:24+00
2,601.7,2025-12-08 00:00:25+00
2,623.7,2025-12-08 00:00:26+00
2,636.7,2025-12-08 00:00:27+00
2,603.2,2025-12-08 00:00:28+00
2,620,2025-12-08 00:00:29+00
2,617.4,2025-12-08 00:00:30+00
2,619.5,2025-12-08 00:00:31+00
2,618.8,2025-12-08 00:00:32+00
2,738.3,2025-12-08 00:00:33+00
2,703.7,2025-12-08 00:00:34+00
2,703.8,2025-12-08 00:00:35+00
2,707.3,2025-12-08 00:00:36+00
2,627.7,2025-12-08 00:00:37+00
2,702.9,2025-12-08 00:00:38+00
2,745.6,2025-12-08 00:00:39+00
2,716,2025-12-08 00:00:40+00
2,716.5,2025-12-08 00:00:41+00
2,655.6,2025-12-08 00:00:42+00
2,642.2,2025-12-08 00:00:43+00
2,702,2025-12-08 00:00:44+00
2,702.4,2025-12-08 00:00:45+00
2,711.9,2025-12-08 00:00:46+00
2,715.8,2025-12-08 00:00:47+00
2,714.2,2025-12-08 00:00:48+00
2,698.1,2025-12-08 00:00:49+00
2,702.4,2025-12-08 00:00:50+00
2,723.7,2025-12-08 00:00:51+00
2,651.9,2025-12-08 00:00:52+00
2,649,2025-12-08 00:00:53+00
2,653.5,2025-12-08 00:00:54+00
2,655,2025-12-08 00:00:55+00
2,662.5,2025-12-08 00:00:56+00
2,651.9,2025-12-08 00:00:57+00
2,645.5,2025-12-08 00:00:58+00
2,643.8,2025-12-08 00:00:59+00
2,1090.9,2025-12-08 00:01:00+00
2,1084.1,2025-12-08 00:01:01+00
2,1085.4,2025-12-08 00:01:02+00
2,1087.6,2025-12-08 00:01:03+00
2,1077.2,2025-12-08 00:01:04+00
2,924.8,2025-12-08 00:01:05+00
2,1049.2,2025-12-08 00:01:06+00
2,904.4,2025-12-08 00:01:07+00
2,886.7,2025-12-08 00:01:08+00
2,958.6,2025-12-08 00:01:09+00
2,895.5,2025-12-08 00:01:10+00
2,939.6,2025-12-08 00:01:11+00
2,970.6,2025-12-08 00:01:12+00
2,997.4,2025-12-08 00:01:13+00
2,1018.2,2025-12-08 00:01:14+00
2,1026.4,2025-12-08 00:01:15+00
2,1046.8,2025-12-08 00:01:16+00
2,1077.7,2025-12-08 00:01:17+00
2,1083.6,2025-12-08 00:01:18+00
2,1096.9,2025-12-08 00:01:19+00
2,1103.5,2025-12-08 00:01:20+00
2,1118.3,2025-12-08 00:01:21+00
2,1100.4,2025-12-08 00:01:22+00
2,1106.6,2025-12-08 00:01:23+00
2,1121.2,2025-12-08 00:01:24+00
2,1099.3,2025-12-08 00:01:25+00
2,1105,2025-12-08 00:01:26+00
2,1131.1,2025-12-08 00:01:27+00
2,1113,2025-12-08 00:01:28+00
2,1117.7,2025-12-08 00:01:29+00
2,1097.1,2025-12-08 00:01:30+00
2,1107.3,2025-12-08 00:01:31+00
2,1101.4,2025-12-08 00:01:32+00
2,1103.9,2025-12-08 00:01:33+00
2,1105.1,2025-12-08 00:01:34+00
2,1112.2,2025-12-08 00:01:35+00
2,1111.1,2025-12-08 00:01:36+00
2,1113,2025-12-08 00:01:37+00
2,1091,2025-12-08 00:01:38+00
2,1106.5,2025-12-08 00:01:39+00
2,1117.2,2025-12-08 00:01:40+00
2,1114.8,2025-12-08 00:01:41+00
2,1127.2,2025-12-08 00:01:42+00
2,1117.1,2025-12-08 00:01:43+00
2,1126,2025-12-08 00:01:44+00
2,1130.1,2025-12-08 00:01:45+00
2,1119.4,2025-12-08 00:01:46+00
2,1114.6,2025-12-08 00:01:47+00
2,1143.2,2025-12-08 00:01:48+00
2,1136.1,2025-12-08 00:01:49+00
2,1130.8,2025-12-08 00:01:50+00
2,1128.4,2025-12-08 00:01:51+00
2,1121.2,2025-12-08 00:01:52+00
2,1129,2025-12-08 00:01:53+00
2,1134.9,2025-12-08 00:01:54+00
2,1143.9,2025-12-08 00:01:55+00
2,1130.9,2025-12-08 00:01:56+00
2,1137.4,2025-12-08 00:01:57+00
