sensor_id,aprt_power,sensor_timestamp
13,799.6,2025-12-08 00:00:00+00
13,810.8,2025-12-08 00:00:01+00
13,795.3,2025-12-08 00:00:02+00
13,795.3,2025-12-08 00:00:03+00
13,793.7,2025-12-08 00:00:04+00
13,795.2,2025-12-08 00:00:05+00
13,794.9,2025-12-08 00:00:06+00
13,794.4,2025-12-08 00:00:07+00
13,793.6,2025-12-08 00:00:08+00
13,800.2,2025-12-08 00:00:09+00
13,802.3,2025-12-08 00:00:10+00
13,794.8,2025-12-08 00:00:11+00
13,794.7,2025-12-08 00:00:12+00
13,793.1,2025-12-08 00:00:13+00
13,795.3,2025-12-08 00:00:14+00
13,793.7,2025-12-08 00:00:15+00
13,794.5,2025-12-08 00:00:16+00
13,794.6,2025-12-08 00:00:17+00
13,796.1,2025-12-08 00:00:18+00
13,808.9,2025-12-08 00:00:19+00
13,797.9,2025-12-08 00:00:20+00
13,801.4,2025-12-08 00:00:21+00
13,795,2025-12-08 00:00:22+00
13,795.6,2025-12-08 00:00:23+00
13,795.7,2025-12-08 00:00:24+00
13,790.8,2025-12-08 00:00:25+00
13,793.2,2025-12-08 00:00:26+00
13,813.7,2025-12-08 00:00:27+00
13,795.1,2025-12-08 00:00:28+00
13,794.1,2025-12-08 00:00:29+00
13,791.4,2025-12-08 00:00:30+00
13,790.4,2025-12-08 00:00:31+00
13,795.3,2025-12-08 00:00:32+00
13,927.1,2025-12-08 00:00:33+00
13,897.3,2025-12-08 00:00:34+00
13,903.6,2025-12-08 00:00:35+00
13,896.7,2025-12-08 00:00:36+00
13,804.4,2025-12-08 00:00:37+00
13,892.7,2025-12-08 00:00:38+00
13,950.3,2025-12-08 00:00:39+00
13,908.5,2025-12-08 00:00:40+00
13,910.8,2025-12-08 00:00:41+00
13,909.5,2025-12-08 00:00:42+00
13,899.3,2025-12-08 00:00:43+00
13,897.1,2025-12-08 00:00:44+00
13,894.5,2025-12-08 00:00:45+00
13,899,2025-12-08 00:00:46+00
13,895.6,2025-12-08 00:00:47+00
13,899.2,2025-12-08 00:00:48+00
13,895.9,2025-12-08 00:00:49+00
13,897.5,2025-12-08 00:00:50+00
13,901.1,2025-12-08 00:00:51+00
13,900.3,2025-12-08 00:00:52+00
13,896.4,2025-12-08 00:00:53+00
13,896.5,2025-12-08 00:00:54+00
13,899.2,2025-12-08 00:00:55+00
13,898.3,2025-12-08 00:00:56+00
13,899.4,2025-12-08 00:00:57+00
13,898.7,2025-12-08 00:00:58+00
13,898.8,2025-12-08 00:00:59+00
13,1310.914286,2025-12-08 00:01:00+00
13,1310.914286,2025-12-08 00:01:01+00
13,1310.914286,2025-12-08 00:01:02+00
13,1310.914286,2025-12-08 00:01:03+00
13,901,2025-12-08 00:01:04+00
13,1126.4,2025-12-08 00:01:05+00
13,1281,2025-12-08 00:01:06+00
13,1117.9,2025-12-08 00:01:07+00
13,1098.6,2025-12-08 00:01:08+00
13,1176.1,2025-12-08 00:01:09+00
13,1109.1,2025-12-08 00:01:10+00
13,1158.5,2025-12-08 00:01:11+00
13,1185.7,2025-12-08 00:01:12+00
13,1210.5,2025-12-08 00:01:13+00
13,1238.4,2025-12-08 00:01:14+00
13,1262.7,2025-12-08 00:01:15+00
13,1279.2,2025-12-08 00:01:16+00
13,1300,2025-12-08 00:01:17+00
13,1317.7,2025-12-08 00:01:18+00
13,1331.6,2025-12-08 00:01:19+00
13,1341.7,2025-12-08 00:01:20+00
13,1344.7,2025-12-08 00:01:21+00
13,1340,2025-12-08 00:01:22+00
13,1347,2025-12-08 00:01:23+00
13,1351.8,2025-12-08 00:01:24+00
13,1347.7,2025-12-08 00:01:25+00
13,1345.2,2025-12-08 00:01:26+00
13,1351.2,2025-12-08 00:01:27+00
13,1350.8,2025-12-08 00:01:28+00
13,1353,2025-12-08 00:01:29+00
13,1348.4,2025-12-08 00:01:30+00
13,1345.4,2025-12-08 00:01:31+00
13,1345.5,2025-12-08 00:01:32+00
13,1346.1,2025-12-08 00:01:33+00
13,1348.1,2025-12-08 00:01:34+00
13,1349.2,2025-12-08 00:01:35+00
13,1350.9,2025-12-08 00:01:36+00
13,1343,2025-12-08 00:01:37+00
13,1343.8,2025-12-08 00:01:38+00
13,1348.7,2025-12-08 00:01:39+00
13,1349.9,2025-12-08 00:01:40+00
13,1349.9,2025-12-08 00:01:41+00
13,1355.7,2025-12-08 00:01:42+00
13,1359.2,2025-12-08 00:01:43+00
13,1357.6,2025-12-08 00:01:44+00
13,1366,2025-12-08 00:01:45+00
13,1367.9,2025-12-08 00:01:46+00
13,1366.5,2025-12-08 00:01:47+00
13,1369.9,2025-12-08 00:01:48+00
13,1367.9,2025-12-08 00:01:49+00
13,1369.7,2025-12-08 00:01:50+00
13,1374.2,2025-12-08 00:01:51+00
13,1374.1,2025-12-08 00:01:52+00
13,1371.6,2025-12-08 00:01:53+00
13,1374.6,2025-12-08 00:01:54+00
13,1373.1,2025-12-08 00:01:55+00
13,1373.5,2025-12-08 00:01:56+00
13,1379.1,2025-12-08 00:01:57+00
13,1377.1,2025-12-08 00:01:58+00
13,1397.1,2025-12-08 00:01:59+00
13,1379.1,2025-12-08 00:02:00+00
13,1372.2,2025-12-08 00:02:01+00
13,1370.8,2025-12-08 00:02:02+00
13,1371.8,2025-12-08 00:02:03+00
13,1371.3,2025-12-08 00:02:04+00
13,1370.7,2025-12-08 00:02:05+00
13,1372.9,2025-12-08 00:02:06+00
13,1376.5,2025-12-08 00:02:07+00
13,1368.7,2025-12-08 00:02:08+00
13,1367.4,2025-12-08 00:02:09+00
13,1370.3,2025-12-08 00:02:10+00
13,1366.6,2025-12-08 00:02:11+00
13,1371.5,2025-12-08 00:02:12+00
13,1367.8,2025-12-08 00:02:13+00
13,1368.8,2025-12-08 00:02:14+00
13,1388.2,2025-12-08 00:02:15+00
13,1367.6,2025-12-08 00:02:16+00
13,1371.8,2025-12-08 00:02:17+00
13,1372.5,2025-12-08 00:02:18+00
13,1377.3,2025-12-08 00:02:19+00
13,1377.5,2025-12-08 00:02:20+00
13,1380.7,2025-12-08 00:02:21+00
13,1374.7,2025-12-08 00:02:22+00
13,1374.9,2025-12-08 00:02:23+00
13,1378.8,2025-12-08 00:02:24+00
13,1371.3,2025-12-08 00:02:25+00
13,1371.4,2025-12-08 00:02:26+00
13,1376.4,2025-12-08 00:02:27+00
13,1375.2,2025-12-08 00:02:28+00
13,1376.9,2025-12-08 00:02:29+00
13,1374.4,2025-12-08 00:02:30+00
13,1368.6,2025-12-08 00:02:31+00
13,1369.6,2025-12-08 00:02:32+00
13,1374,2025-12-08 00:02:33+00
13,1370.5,2025-12-08 00:02:34+00
13,1371.8,2025-12-08 00:02:35+00
13,1370.9,2025-12-08 00:02:36+00
13,1369.2,2025-12-08 00:02:37+00
13,1371.1,2025-12-08 00:02:38+00
13,1373.3,2025-12-08 00:02:39+00
13,1372.9,2025-12-08 00:02:40+00
13,1377.5,2025-12-08 00:02:41+00
