sensor_id,aprt_power,sensor_timestamp
16,614.6,2025-12-08 00:00:00+00
16,625.8,2025-12-08 00:00:01+00
16,610.3,2025-12-08 00:00:02+00
16,610.3,2025-12-08 00:00:03+00
16,608.7,2025-12-08 00:00:04+00
16,610.2,2025-12-08 00:00:05+00
16,609.9,2025-12-08 00:00:06+00
16,609.4,2025-12-08 00:00:07+00
16,608.6,2025-12-08 00:00:08+00
16,615.2,2025-12-08 00:00:09+00
16,617.3,2025-12-08 00:00:10+00
16,609.8,2025-12-08 00:00:11+00
16,609.7,2025-12-08 00:00:12+00
16,608.1,2025-12-08 00:00:13+00
16,610.3,2025-12-08 00:00:14+00
16,608.7,2025-12-08 00:00:15+00
16,609.5,2025-12-08 00:00:16+00
16,609.6,2025-12-08 00:00:17+00
16,611.1,2025-12-08 00:00:18+00
16,623.9,2025-12-08 00:00:19+00
16,612.9,2025-12-08 00:00:20+00
16,616.4,2025-12-08 00:00:21+00
16,610,2025-12-08 00:00:22+00
16,610.6,2025-12-08 00:00:23+00
16,610.7,2025-12-08 00:00:24+00
16,605.8,2025-12-08 00:00:25+00
16,608.2,2025-12-08 00:00:26+00
16,628.7,2025-12-08 00:00:27+00
16,610.1,2025-12-08 00:00:28+00
16,609.1,2025-12-08 00:00:29+00
16,606.4,2025-12-08 00:00:30+00
16,605.4,2025-12-08 00:00:31+00
16,610.3,2025-12-08 00:00:32+00
16,742.1,2025-12-08 00:00:33+00
16,712.3,2025-12-08 00:00:34+00
16,718.6,2025-12-08 00:00:35+00
16,711.7,2025-12-08 00:00:36+00
16,619.4,2025-12-08 00:00:37+00
16,707.7,2025-12-08 00:00:38+00
16,765.3,2025-12-08 00:00:39+00
16,723.5,2025-12-08 00:00:40+00
16,725.8,2025-12-08 00:00:41+00
16,724.5,2025-12-08 00:00:42+00
16,714.3,2025-12-08 00:00:43+00
16,712.1,2025-12-08 00:00:44+00
16,709.5,2025-12-08 00:00:45+00
