sensor_id,aprt_power,sensor_timestamp
8,629.6,2025-12-08 00:00:00+00
8,640.8,2025-12-08 00:00:01+00
8,625.3,2025-12-08 00:00:02+00
8,625.3,2025-12-08 00:00:03+00
8,623.7,2025-12-08 00:00:04+00
8,625.2,2025-12-08 00:00:05+00
8,624.9,2025-12-08 00:00:06+00
8,624.4,2025-12-08 00:00:07+00
8,623.6,2025-12-08 00:00:08+00
8,630.2,2025-12-08 00:00:09+00
8,632.3,2025-12-08 00:00:10+00
8,624.8,2025-12-08 00:00:11+00
8,624.7,2025-12-08 00:00:12+00
8,623.1,2025-12-08 00:00:13+00
8,625.3,2025-12-08 00:00:14+00
8,623.7,2025-12-08 00:00:15+00
8,624.5,2025-12-08 00:00:16+00
8,624.6,2025-12-08 00:00:17+00
8,626.1,2025-12-08 00:00:18+00
8,638.9,2025-12-08 00:00:19+00
8,627.9,2025-12-08 00:00:20+00
8,631.4,2025-12-08 00:00:21+00
8,625,2025-12-08 00:00:22+00
8,625.6,2025-12-08 00:00:23+00
8,625.7,2025-12-08 00:00:24+00
8,620.8,2025-12-08 00:00:25+00
8,623.2,2025-12-08 00:00:26+00
8,643.7,2025-12-08 00:00:27+00
8,625.1,2025-12-08 00:00:28+00
8,624.1,2025-12-08 00:00:29+00
8,621.4,2025-12-08 00:00:30+00
8,620.4,2025-12-08 00:00:31+00
8,625.3,2025-12-08 00:00:32+00
8,757.1,2025-12-08 00:00:33+00
8,727.3,2025-12-08 00:00:34+00
8,733.6,2025-12-08 00:00:35+00
8,726.7,2025-12-08 00:00:36+00
8,634.4,2025-12-08 00:00:37+00
8,722.7,2025-12-08 00:00:38+00
8,780.3,2025-12-08 00:00:39+00
8,738.5,2025-12-08 00:00:40+00
8,740.8,2025-12-08 00:00:41+00
8,739.5,2025-12-08 00:00:42+00
8,729.3,2025-12-08 00:00:43+00
8,727.1,2025-12-08 00:00:44+00
8,724.5,2025-12-08 00:00:45+00
8,729,2025-12-08 00:00:46+00
8,725.6,2025-12-08 00:00:47+00
8,729.2,2025-12-08 00:00:48+00
8,725.9,2025-12-08 00:00:49+00
8,727.5,2025-12-08 00:00:50+00
8,731.1,2025-12-08 00:00:51+00
8,730.3,2025-12-08 00:00:52+00
8,726.4,2025-12-08 00:00:53+00
8,726.5,2025-12-08 00:00:54+00
8,729.2,2025-12-08 00:00:55+00
8,728.3,2025-12-08 00:00:56+00
8,729.4,2025-12-08 00:00:57+00
8,728.7,2025-12-08 00:00:58+00
8,728.8,2025-12-08 00:00:59+00
8,1140.914286,2025-12-08 00:01:00+00
8,1140.914286,2025-12-08 00:01:01+00
8,1140.914286,2025-12-08 00:01:02+00
8,1140.914286,2025-12-08 00:01:03+00
8,731,2025-12-08 00:01:04+00
8,956.4,2025-12-08 00:01:05+00
8,1111,2025-12-08 00:01:06+00
8,947.9,2025-12-08 00:01:07+00
8,928.6,2025-12-08 00:01:08+00
8,1006.1,2025-12-08 00:01:09+00
8,939.1,2025-12-08 00:01:10+00
8,988.5,2025-12-08 00:01:11+00
8,1015.7,2025-12-08 00:01:12+00
8,1040.5,2025-12-08 00:01:13+00
8,1068.4,2025-12-08 00:01:14+00
8,1092.7,2025-12-08 00:01:15+00
8,1109.2,2025-12-08 00:01:16+00
8,1130,2025-12-08 00:01:17+00
8,1147.7,2025-12-08 00:01:18+00
8,1161.6,2025-12-08 00:01:19+00
8,1171.7,2025-12-08 00:01:20+00
8,1174.7,2025-12-08 00:01:21+00
8,1170,2025-12-08 00:01:22+00
8,1177,2025-12-08 00:01:23+00
8,1181.8,2025-12-08 00:01:24+00
8,1177.7,2025-12-08 00:01:25+00
8,1175.2,2025-12-08 00:01:26+00
8,1181.2,2025-12-08 00:01:27+00
8,1180.8,2025-12-08 00:01:28+00
8,1183,2025-12-08 00:01:29+00
8,1178.4,2025-12-08 00:01:30+00
8,1175.4,2025-12-08 00:01:31+00
8,1175.5,2025-12-08 00:01:32+00
8,1176.1,2025-12-08 00:01:33+00
8,1178.1,2025-12-08 00:01:34+00
8,1179.2,2025-12-08 00:01:35+00
8,1180.9,2025-12-08 00:01:36+00
8,1173,2025-12-08 00:01:37+00
8,1173.8,2025-12-08 00:01:38+00
8,1178.7,2025-12-08 00:01:39+00
8,1179.9,2025-12-08 00:01:40+00
8,1179.9,2025-12-08 00:01:41+00
8,1185.7,2025-12-08 00:01:42+00
8,1189.2,2025-12-08 00:01:43+00
8,1187.6,2025-12-08 00:01:44+00
8,1196,2025-12-08 00:01:45+00
8,1197.9,2025-12-08 00:01:46+00
8,1196.5,2025-12-08 00:01:47+00
8,1199.9,2025-12-08 00:01:48+00
8,1197.9,2025-12-08 00:01:49+00
8,1199.7,2025-12-08 00:01:50+00
8,1204.2,2025-12-08 00:01:51+00
8,1204.1,2025-12-08 00:01:52+00
8,1201.6,2025-12-08 00:01:53+00
8,1204.6,2025-12-08 00:01:54+00
8,1203.1,2025-12-08 00:01:55+00
8,1203.5,2025-12-08 00:01:56+00
8,1209.1,2025-12-08 00:01:57+00
8,1207.1,2025-12-08 00:01:58+00
8,1227.1,2025-12-08 00:01:59+00
8,1209.1,2025-12-08 00:02:00+00
8,1202.2,2025-12-08 00:02:01+00
8,1200.8,2025-12-08 00:02:02+00
8,1201.8,2025-12-08 00:02:03+00
8,1201.3,2025-12-08 00:02:04+00
8,1200.7,2025-12-08 00:02:05+00
8,1202.9,2025-12-08 00:02:06+00
