sensor_id,aprt_power,sensor_timestamp
14,644.6,2025-12-08 00:00:00+00
14,655.8,2025-12-08 00:00:01+00
14,640.3,2025-12-08 00:00:02+00
14,640.3,2025-12-08 00:00:03+00
14,638.7,2025-12-08 00:00:04+00
14,640.2,2025-12-08 00:00:05+00
14,639.9,2025-12-08 00:00:06+00
14,639.4,2025-12-08 00:00:07+00
14,638.6,2025-12-08 00:00:08+00
14,645.2,2025-12-08 00:00:09+00
14,647.3,2025-12-08 00:00:10+00
14,639.8,2025-12-08 00:00:11+00
14,639.7,2025-12-08 00:00:12+00
14,638.1,2025-12-08 00:00:13+00
14,640.3,2025-12-08 00:00:14+00
14,638.7,2025-12-08 00:00:15+00
14,639.5,2025-12-08 00:00:16+00
14,639.6,2025-12-08 00:00:17+00
14,641.1,2025-12-08 00:00:18+00
14,653.9,2025-12-08 00:00:19+00
14,642.9,2025-12-08 00:00:20+00
14,646.4,2025-12-08 00:00:21+00
14,640,2025-12-08 00:00:22+00
14,640.6,2025-12-08 00:00:23+00
14,640.7,2025-12-08 00:00:24+00
14,635.8,2025-12-08 00:00:25+00
14,638.2,2025-12-08 00:00:26+00
14,658.7,2025-12-08 00:00:27+00
14,640.1,2025-12-08 00:00:28+00
14,639.1,2025-12-08 00:00:29+00
14,636.4,2025-12-08 00:00:30+00
14,635.4,2025-12-08 00:00:31+00
14,640.3,2025-12-08 00:00:32+00
14,772.1,2025-12-08 00:00:33+00
14,742.3,2025-12-08 00:00:34+00
14,748.6,2025-12-08 00:00:35+00
14,741.7,2025-12-08 00:00:36+00
14,649.4,2025-12-08 00:00:37+00
14,737.7,2025-12-08 00:00:38+00
14,795.3,2025-12-08 00:00:39+00
14,753.5,2025-12-08 00:00:40+00
14,755.8,2025-12-08 00:00:41+00
14,754.5,2025-12-08 00:00:42+00
14,744.3,2025-12-08 00:00:43+00
14,742.1,2025-12-08 00:00:44+00
14,739.5,2025-12-08 00:00:45+00
14,744,2025-12-08 00:00:46+00
14,740.6,2025-12-08 00:00:47+00
14,744.2,2025-12-08 00:00:48+00
14,740.9,2025-12-08 00:00:49+00
14,742.5,2025-12-08 00:00:50+00
14,746.1,2025-12-08 00:00:51+00
14,745.3,2025-12-08 00:00:52+00
14,741.4,2025-12-08 00:00:53+00
14,741.5,2025-12-08 00:00:54+00
14,744.2,2025-12-08 00:00:55+00
14,743.3,2025-12-08 00:00:56+00
14,744.4,2025-12-08 00:00:57+00
14,743.7,2025-12-08 00:00:58+00
14,743.8,2025-12-08 00:00:59+00
