sensor_id,aprt_power,sensor_timestamp
6,654.6,2025-12-08 00:00:00+00
6,665.8,2025-12-08 00:00:01+00
6,650.3,2025-12-08 00:00:02+00
6,650.3,2025-12-08 00:00:03+00
6,648.7,2025-12-08 00:00:04+00
6,650.2,2025-12-08 00:00:05+00
6,649.9,2025-12-08 00:00:06+00
6,649.4,2025-12-08 00:00:07+00
6,648.6,2025-12-08 00:00:08+00
6,655.2,2025-12-08 00:00:09+00
6,657.3,2025-12-08 00:00:10+00
6,649.8,2025-12-08 00:00:11+00
6,649.7,2025-12-08 00:00:12+00
6,648.1,2025-12-08 00:00:13+00
6,650.3,2025-12-08 00:00:14+00
6,648.7,2025-12-08 00:00:15+00
6,649.5,2025-12-08 00:00:16+00
6,649.6,2025-12-08 00:00:17+00
6,651.1,2025-12-08 00:00:18+00
6,663.9,2025-12-08 00:00:19+00
6,652.9,2025-12-08 00:00:20+00
6,656.4,2025-12-08 00:00:21+00
6,650,2025-12-08 00:00:22+00
6,650.6,2025-12-08 00:00:23+00
6,650.7,2025-12-08 00:00:24+00
6,645.8,2025-12-08 00:00:25+00
6,648.2,2025-12-08 00:00:26+00
6,668.7,2025-12-08 00:00:27+00
6,650.1,2025-12-08 00:00:28+00
6,649.1,2025-12-08 00:00:29+00
6,646.4,2025-12-08 00:00:30+00
6,645.4,2025-12-08 00:00:31+00
6,650.3,2025-12-08 00:00:32+00
6,782.1,2025-12-08 00:00:33+00
6,752.3,2025-12-08 00:00:34+00
6,758.6,2025-12-08 00:00:35+00
6,751.7,2025-12-08 00:00:36+00
6,659.4,2025-12-08 00:00:37+00
6,747.7,2025-12-08 00:00:38+00
6,805.3,2025-12-08 00:00:39+00
6,763.5,2025-12-08 00:00:40+00
6,765.8,2025-12-08 00:00:41+00
6,764.5,2025-12-08 00:00:42+00
6,754.3,2025-12-08 00:00:43+00
6,752.1,2025-12-08 00:00:44+00
6,749.5,2025-12-08 00:00:45+00
6,754,2025-12-08 00:00:46+00
6,750.6,2025-12-08 00:00:47+00
6,754.2,2025-12-08 00:00:48+00
6,750.9,2025-12-08 00:00:49+00
6,752.5,2025-12-08 00:00:50+00
6,756.1,2025-12-08 00:00:51+00
6,755.3,2025-12-08 00:00:52+00
6,751.4,2025-12-08 00:00:53+00
6,751.5,2025-12-08 00:00:54+00
6,754.2,2025-12-08 00:00:55+00
6,753.3,2025-12-08 00:00:56+00
6,754.4,2025-12-08 00:00:57+00
6,753.7,2025-12-08 00:00:58+00
6,753.8,2025-12-08 00:00:59+00
6,1165.914286,2025-12-08 00:01:00+00
6,1165.914286,2025-12-08 00:01:01+00
6,1165.914286,2025-12-08 00:01:02+00
6,1165.914286,2025-12-08 00:01:03+00
6,756,2025-12-08 00:01:04+00
6,981.4,2025-12-08 00:01:05+00
6,1136,2025-12-08 00:01:06+00
6,972.9,2025-12-08 00:01:07+00
6,953.6,2025-12-08 00:01:08+00
6,1031.1,2025-12-08 00:01:09+00
6,964.1,2025-12-08 00:01:10+00
6,1013.5,2025-12-08 00:01:11+00
6,1040.7,2025-12-08 00:01:12+00
6,1065.5,2025-12-08 00:01:13+00
6,1093.4,2025-12-08 00:01:14+00
6,1117.7,2025-12-08 00:01:15+00
6,1134.2,2025-12-08 00:01:16+00
6,1155,2025-12-08 00:01:17+00
6,1172.7,2025-12-08 00:01:18+00
6,1186.6,2025-12-08 00:01:19+00
6,1196.7,2025-12-08 00:01:20+00
6,1199.7,2025-12-08 00:01:21+00
6,1195,2025-12-08 00:01:22+00
6,1202,2025-12-08 00:01:23+00
6,1206.8,2025-12-08 00:01:24+00
6,1202.7,2025-12-08 00:01:25+00
6,1200.2,2025-12-08 00:01:26+00
6,1206.2,2025-12-08 00:01:27+00
6,1205.8,2025-12-08 00:01:28+00
6,1208,2025-12-08 00:01:29+00
6,1203.4,2025-12-08 00:01:30+00
6,1200.4,2025-12-08 00:01:31+00
6,1200.5,2025-12-08 00:01:32+00
6,1201.1,2025-12-08 00:01:33+00
6,1203.1,2025-12-08 00:01:34+00
6,1204.2,2025-12-08 00:01:35+00
6,1205.9,2025-12-08 00:01:36+00
6,1198,2025-12-08 00:01:37+00
6,1198.8,2025-12-08 00:01:38+00
6,1203.7,2025-12-08 00:01:39+00
6,1204.9,2025-12-08 00:01:40+00
6,1204.9,2025-12-08 00:01:41+00
6,1210.7,2025-12-08 00:01:42+00
6,1214.2,2025-12-08 00:01:43+00
6,1212.6,2025-12-08 00:01:44+00
6,1221,2025-12-08 00:01:45+00
6,1222.9,2025-12-08 00:01:46+00
6,1221.5,2025-12-08 00:01:47+00
6,1224.9,2025-12-08 00:01:48+00
6,1222.9,2025-12-08 00:01:49+00
6,1224.7,2025-12-08 00:01:50+00
6,1229.2,2025-12-08 00:01:51+00
6,1229.1,2025-12-08 00:01:52+00
6,1226.6,2025-12-08 00:01:53+00
6,1229.6,2025-12-08 00:01:54+00
6,1228.1,2025-12-08 00:01:55+00
6,1228.5,2025-12-08 00:01:56+00
6,1234.1,2025-12-08 00:01:57+00
6,1232.1,2025-12-08 00:01:58+00
6,1252.1,2025-12-08 00:01:59+00
6,1234.1,2025-12-08 00:02:00+00
6,1227.2,2025-12-08 00:02:01+00
6,1225.8,2025-12-08 00:02:02+00
6,1226.8,2025-12-08 00:02:03+00
6,1226.3,2025-12-08 00:02:04+00
6,1225.7,2025-12-08 00:02:05+00
6,1227.9,2025-12-08 00:02:06+00
6,1231.5,2025-12-08 00:02:07+00
6,1223.7,2025-12-08 00:02:08+00
6,1222.4,2025-12-08 00:02:09+00
6,1225.3,2025-12-08 00:02:10+00
6,1221.6,2025-12-08 00:02:11+00
6,1226.5,2025-12-08 00:02:12+00
6,1222.8,2025-12-08 00:02:13+00
6,1223.8,2025-12-08 00:02:14+00
6,1243.2,2025-12-08 00:02:15+00
6,1222.6,2025-12-08 00:02:16+00
6,1226.8,2025-12-08 00:02:17+00
6,1227.5,2025-12-08 00:02:18+00
6,1232.3,2025-12-08 00:02:19+00
6,1232.5,2025-12-08 00:02:20+00
6,1235.7,2025-12-08 00:02:21+00
6,1229.7,2025-12-08 00:02:22+00
6,1229.9,2025-12-08 00:02:23+00
6,1233.8,2025-12-08 00:02:24+00
6,1226.3,2025-12-08 00:02:25+00
6,1226.4,2025-12-08 00:02:26+00
6,1231.4,2025-12-08 00:02:27+00
6,1230.2,2025-12-08 00:02:28+00
6,1231.9,2025-12-08 00:02:29+00
6,1229.4,2025-12-08 00:02:30+00
6,1223.6,2025-12-08 00:02:31+00
